rgn_id,year,pressure_score
1804,2012,0.00214752655132764
1804,2013,0.00220827444832782
1804,2014,0.00212513559241817
1804,2015,0.00222117127592085
1804,2016,0.00250389081609498
1805,2012,0.00214752655132764
1805,2013,0.00220827444832782
1805,2014,0.00212513559241817
1805,2015,0.00222117127592085
1805,2016,0.00250389081609498
1811,2012,0.00214752655132764
1811,2013,0.00220827444832782
1811,2014,0.00212513559241817
1811,2015,0.00222117127592085
1811,2016,0.00250389081609498
1812,2012,0.00214752655132764
1812,2013,0.00220827444832782
1812,2014,0.00212513559241817
1812,2015,0.00222117127592085
1812,2016,0.00250389081609498
1813,2012,0.00214752655132764
1813,2013,0.00220827444832782
1813,2014,0.00212513559241817
1813,2015,0.00222117127592085
1813,2016,0.00250389081609498
1815,2012,0.00214752655132764
1815,2013,0.00220827444832782
1815,2014,0.00212513559241817
1815,2015,0.00222117127592085
1815,2016,0.00250389081609498
1816,2012,0.00214752655132764
1816,2013,0.00220827444832782
1816,2014,0.00212513559241817
1816,2015,0.00222117127592085
1816,2016,0.00250389081609498
1818,2012,0.00214752655132764
1818,2013,0.00220827444832782
1818,2014,0.00212513559241817
1818,2015,0.00222117127592085
1818,2016,0.00250389081609498
1820,2012,0.00214752655132764
1820,2013,0.00220827444832782
1820,2014,0.00212513559241817
1820,2015,0.00222117127592085
1820,2016,0.00250389081609498
1822,2012,0.00214752655132764
1822,2013,0.00220827444832782
1822,2014,0.00212513559241817
1822,2015,0.00222117127592085
1822,2016,0.00250389081609498
1824,2012,0.00214752655132764
1824,2013,0.00220827444832782
1824,2014,0.00212513559241817
1824,2015,0.00222117127592085
1824,2016,0.00250389081609498
1827,2012,0.00214752655132764
1827,2013,0.00220827444832782
1827,2014,0.00212513559241817
1827,2015,0.00222117127592085
1827,2016,0.00250389081609498
1828,2012,0.00214752655132764
1828,2013,0.00220827444832782
1828,2014,0.00212513559241817
1828,2015,0.00222117127592085
1828,2016,0.00250389081609498
1832,2012,0.00214752655132764
1832,2013,0.00220827444832782
1832,2014,0.00212513559241817
1832,2015,0.00222117127592085
1832,2016,0.00250389081609498
1833,2012,0.00214752655132764
1833,2013,0.00220827444832782
1833,2014,0.00212513559241817
1833,2015,0.00222117127592085
1833,2016,0.00250389081609498
1834,2012,0.00214752655132764
1834,2013,0.00220827444832782
1834,2014,0.00212513559241817
1834,2015,0.00222117127592085
1834,2016,0.00250389081609498
1835,2012,0.00214752655132764
1835,2013,0.00220827444832782
1835,2014,0.00212513559241817
1835,2015,0.00222117127592085
1835,2016,0.00250389081609498
1836,2012,0.00214752655132764
1836,2013,0.00220827444832782
1836,2014,0.00212513559241817
1836,2015,0.00222117127592085
1836,2016,0.00250389081609498
1837,2012,0.00214752655132764
1837,2013,0.00220827444832782
1837,2014,0.00212513559241817
1837,2015,0.00222117127592085
1837,2016,0.00250389081609498
1838,2012,0.00214752655132764
1838,2013,0.00220827444832782
1838,2014,0.00212513559241817
1838,2015,0.00222117127592085
1838,2016,0.00250389081609498
1840,2012,0.00214752655132764
1840,2013,0.00220827444832782
1840,2014,0.00212513559241817
1840,2015,0.00222117127592085
1840,2016,0.00250389081609498
1841,2012,0.00214752655132764
1841,2013,0.00220827444832782
1841,2014,0.00212513559241817
1841,2015,0.00222117127592085
1841,2016,0.00250389081609498
1845,2012,0.00214752655132764
1845,2013,0.00220827444832782
1845,2014,0.00212513559241817
1845,2015,0.00222117127592085
1845,2016,0.00250389081609498
1848,2012,0.00214752655132764
1848,2013,0.00220827444832782
1848,2014,0.00212513559241817
1848,2015,0.00222117127592085
1848,2016,0.00250389081609498
1849,2012,0.00214752655132764
1849,2013,0.00220827444832782
1849,2014,0.00212513559241817
1849,2015,0.00222117127592085
1849,2016,0.00250389081609498
1850,2012,0.00214752655132764
1850,2013,0.00220827444832782
1850,2014,0.00212513559241817
1850,2015,0.00222117127592085
1850,2016,0.00250389081609498
1851,2012,0.00214752655132764
1851,2013,0.00220827444832782
1851,2014,0.00212513559241817
1851,2015,0.00222117127592085
1851,2016,0.00250389081609498
1852,2012,0.00214752655132764
1852,2013,0.00220827444832782
1852,2014,0.00212513559241817
1852,2015,0.00222117127592085
1852,2016,0.00250389081609498
1853,2012,0.00214752655132764
1853,2013,0.00220827444832782
1853,2014,0.00212513559241817
1853,2015,0.00222117127592085
1853,2016,0.00250389081609498
1854,2012,0.00214752655132764
1854,2013,0.00220827444832782
1854,2014,0.00212513559241817
1854,2015,0.00222117127592085
1854,2016,0.00250389081609498
1856,2012,0.00214752655132764
1856,2013,0.00220827444832782
1856,2014,0.00212513559241817
1856,2015,0.00222117127592085
1856,2016,0.00250389081609498
1857,2012,0.00214752655132764
1857,2013,0.00220827444832782
1857,2014,0.00212513559241817
1857,2015,0.00222117127592085
1857,2016,0.00250389081609498
1859,2012,0.00214752655132764
1859,2013,0.00220827444832782
1859,2014,0.00212513559241817
1859,2015,0.00222117127592085
1859,2016,0.00250389081609498
1860,2012,0.00214752655132764
1860,2013,0.00220827444832782
1860,2014,0.00212513559241817
1860,2015,0.00222117127592085
1860,2016,0.00250389081609498
1865,2012,0.00214752655132764
1865,2013,0.00220827444832782
1865,2014,0.00212513559241817
1865,2015,0.00222117127592085
1865,2016,0.00250389081609498
1866,2012,0.00214752655132764
1866,2013,0.00220827444832782
1866,2014,0.00212513559241817
1866,2015,0.00222117127592085
1866,2016,0.00250389081609498
1867,2012,0.00214752655132764
1867,2013,0.00220827444832782
1867,2014,0.00212513559241817
1867,2015,0.00222117127592085
1867,2016,0.00250389081609498
