rgn_id,year,resilience_score
1848,2017,0.900958333333333
1848,2018,0.902583333333333
1849,2014,0.887575
1849,2015,0.893741666666667
1849,2016,0.895466666666667
1849,2017,0.900958333333333
1849,2018,0.902583333333333
1850,2014,0.887575
1850,2015,0.893741666666667
1850,2016,0.895466666666667
1850,2017,0.900958333333333
1850,2018,0.902583333333333
1851,2014,0.887575
1851,2015,0.893741666666667
1851,2016,0.895466666666667
1851,2017,0.900958333333333
1851,2018,0.902583333333333
1852,2014,0.887575
1852,2015,0.893741666666667
1852,2016,0.895466666666667
1852,2017,0.900958333333333
1852,2018,0.902583333333333
1853,2014,0.887575
1853,2015,0.893741666666667
1853,2016,0.895466666666667
1853,2017,0.900958333333333
1853,2018,0.902583333333333
1854,2014,0.887575
1854,2015,0.893741666666667
1854,2016,0.895466666666667
1854,2017,0.900958333333333
1854,2018,0.902583333333333
1856,2014,0.887575
1856,2015,0.893741666666667
1856,2016,0.895466666666667
1856,2017,0.900958333333333
1856,2018,0.902583333333333
1857,2014,0.887575
1857,2015,0.893741666666667
1857,2016,0.895466666666667
1857,2017,0.900958333333333
1857,2018,0.902583333333333
1859,2014,0.887575
1859,2015,0.893741666666667
1859,2016,0.895466666666667
1859,2017,0.900958333333333
1859,2018,0.902583333333333
1860,2014,0.887575
1860,2015,0.893741666666667
1860,2016,0.895466666666667
1860,2017,0.900958333333333
1860,2018,0.902583333333333
1865,2014,0.887575
1865,2015,0.893741666666667
1865,2016,0.895466666666667
1865,2017,0.900958333333333
1865,2018,0.902583333333333
1866,2014,0.887575
1866,2015,0.893741666666667
1866,2016,0.895466666666667
1866,2017,0.900958333333333
1866,2018,0.902583333333333
1867,2014,0.887575
1867,2015,0.893741666666667
1867,2016,0.895466666666667
1867,2017,0.900958333333333
1867,2018,0.902583333333333
1868,2014,0.887575
1868,2015,0.893741666666667
1868,2016,0.895466666666667
1868,2017,0.900958333333333
1868,2018,0.902583333333333
1870,2014,0.887575
1870,2015,0.893741666666667
1870,2016,0.895466666666667
1870,2017,0.900958333333333
1870,2018,0.902583333333333
1871,2014,0.887575
1871,2015,0.893741666666667
1871,2016,0.895466666666667
1871,2017,0.900958333333333
1871,2018,0.902583333333333
1874,2014,0.887575
1874,2015,0.893741666666667
1874,2016,0.895466666666667
1874,2017,0.900958333333333
1874,2018,0.902583333333333
1902,2014,0.887575
1902,2015,0.893741666666667
1902,2016,0.895466666666667
1902,2017,0.900958333333333
1902,2018,0.902583333333333
1903,2014,0.887575
1903,2015,0.893741666666667
1903,2016,0.895466666666667
1903,2017,0.900958333333333
1903,2018,0.902583333333333
1911,2014,0.887575
1911,2015,0.893741666666667
1911,2016,0.895466666666667
1911,2017,0.900958333333333
1911,2018,0.902583333333333
1913,2014,0.887575
1913,2015,0.893741666666667
1913,2016,0.895466666666667
1913,2017,0.900958333333333
1913,2018,0.902583333333333
1917,2014,0.887575
1917,2015,0.893741666666667
1917,2016,0.895466666666667
1917,2017,0.900958333333333
1917,2018,0.902583333333333
1919,2014,0.887575
1919,2015,0.893741666666667
1919,2016,0.895466666666667
1919,2017,0.900958333333333
1919,2018,0.902583333333333
1920,2014,0.887575
1920,2015,0.893741666666667
1920,2016,0.895466666666667
1920,2017,0.900958333333333
1920,2018,0.902583333333333
1923,2014,0.887575
1923,2015,0.893741666666667
1923,2016,0.895466666666667
1923,2017,0.900958333333333
1923,2018,0.902583333333333
1924,2014,0.887575
1924,2015,0.893741666666667
1924,2016,0.895466666666667
1924,2017,0.900958333333333
1924,2018,0.902583333333333
1925,2014,0.887575
1925,2015,0.893741666666667
1925,2016,0.895466666666667
1925,2017,0.900958333333333
1925,2018,0.902583333333333
1926,2014,0.887575
1926,2015,0.893741666666667
1926,2016,0.895466666666667
1926,2017,0.900958333333333
1926,2018,0.902583333333333
1927,2014,0.887575
1927,2015,0.893741666666667
1927,2016,0.895466666666667
1927,2017,0.900958333333333
1927,2018,0.902583333333333
1928,2014,0.887575
1928,2015,0.893741666666667
1928,2016,0.895466666666667
1928,2017,0.900958333333333
1928,2018,0.902583333333333
1929,2014,0.887575
1929,2015,0.893741666666667
1929,2016,0.895466666666667
1929,2017,0.900958333333333
1929,2018,0.902583333333333
1931,2014,0.887575
1931,2015,0.893741666666667
1931,2016,0.895466666666667
1931,2017,0.900958333333333
1931,2018,0.902583333333333
1933,2014,0.887575
1933,2015,0.893741666666667
1933,2016,0.895466666666667
1933,2017,0.900958333333333
1933,2018,0.902583333333333
1936,2014,0.887575
1936,2015,0.893741666666667
1936,2016,0.895466666666667
1936,2017,0.900958333333333
1936,2018,0.902583333333333
1938,2014,0.887575
1938,2015,0.893741666666667
1938,2016,0.895466666666667
1938,2017,0.900958333333333
1938,2018,0.902583333333333
1939,2014,0.887575
1939,2015,0.893741666666667
1939,2016,0.895466666666667
1939,2017,0.900958333333333
1939,2018,0.902583333333333
1940,2014,0.887575
1940,2015,0.893741666666667
1940,2016,0.895466666666667
1940,2017,0.900958333333333
1940,2018,0.902583333333333
1941,2014,0.887575
1941,2015,0.893741666666667
1941,2016,0.895466666666667
1941,2017,0.900958333333333
1941,2018,0.902583333333333
1942,2014,0.887575
1942,2015,0.893741666666667
1942,2016,0.895466666666667
1942,2017,0.900958333333333
1942,2018,0.902583333333333
1943,2014,0.887575
1943,2015,0.893741666666667
1943,2016,0.895466666666667
1943,2017,0.900958333333333
1943,2018,0.902583333333333
2002,2014,0.887575
2002,2015,0.893741666666667
2002,2016,0.895466666666667
2002,2017,0.900958333333333
2002,2018,0.902583333333333
2003,2014,0.887575
2003,2015,0.893741666666667
2003,2016,0.895466666666667
2003,2017,0.900958333333333
2003,2018,0.902583333333333
2004,2014,0.887575
2004,2015,0.893741666666667
2004,2016,0.895466666666667
2004,2017,0.900958333333333
2004,2018,0.902583333333333
2012,2014,0.887575
2012,2015,0.893741666666667
2012,2016,0.895466666666667
2012,2017,0.900958333333333
2012,2018,0.902583333333333
2014,2014,0.887575
2014,2015,0.893741666666667
2014,2016,0.895466666666667
2014,2017,0.900958333333333
2014,2018,0.902583333333333
2015,2014,0.887575
2015,2015,0.893741666666667
2015,2016,0.895466666666667
2015,2017,0.900958333333333
2015,2018,0.902583333333333
2017,2014,0.887575
2017,2015,0.893741666666667
2017,2016,0.895466666666667
2017,2017,0.900958333333333
2017,2018,0.902583333333333
2018,2014,0.887575
2018,2015,0.893741666666667
2018,2016,0.895466666666667
2018,2017,0.900958333333333
2018,2018,0.902583333333333
2019,2014,0.887575
2019,2015,0.893741666666667
2019,2016,0.895466666666667
2019,2017,0.900958333333333
2019,2018,0.902583333333333
2020,2014,0.887575
2020,2015,0.893741666666667
2020,2016,0.895466666666667
2020,2017,0.900958333333333
2020,2018,0.902583333333333
2022,2014,0.887575
2022,2015,0.893741666666667
2022,2016,0.895466666666667
2022,2017,0.900958333333333
2022,2018,0.902583333333333
2023,2014,0.887575
2023,2015,0.893741666666667
2023,2016,0.895466666666667
2023,2017,0.900958333333333
2023,2018,0.902583333333333
2024,2014,0.887575
2024,2015,0.893741666666667
2024,2016,0.895466666666667
2024,2017,0.900958333333333
2024,2018,0.902583333333333
2025,2014,0.887575
2025,2015,0.893741666666667
2025,2016,0.895466666666667
2025,2017,0.900958333333333
2025,2018,0.902583333333333
2027,2014,0.887575
2027,2015,0.893741666666667
2027,2016,0.895466666666667
2027,2017,0.900958333333333
2027,2018,0.902583333333333
2028,2014,0.887575
2028,2015,0.893741666666667
2028,2016,0.895466666666667
2028,2017,0.900958333333333
2028,2018,0.902583333333333
2030,2014,0.887575
2030,2015,0.893741666666667
2030,2016,0.895466666666667
2030,2017,0.900958333333333
2030,2018,0.902583333333333
