rgn_id,year,pressure_score
1804,2007,0.272996042269921
1804,2008,0.273232772788487
1804,2009,0.269721412732045
1804,2010,0.265866293041009
1804,2011,0.263130273130044
1804,2012,0.265164392118306
1804,2013,0.264965227408573
1804,2014,0.26562903774576
1804,2015,0.266854717590663
1805,2007,0.272996042269921
1805,2008,0.273232772788487
1805,2009,0.269721412732045
1805,2010,0.265866293041009
1805,2011,0.263130273130044
1805,2012,0.265164392118306
1805,2013,0.264965227408573
1805,2014,0.26562903774576
1805,2015,0.266854717590663
1811,2007,0.272996042269921
1811,2008,0.273232772788487
1811,2009,0.269721412732045
1811,2010,0.265866293041009
1811,2011,0.263130273130044
1811,2012,0.265164392118306
1811,2013,0.264965227408573
1811,2014,0.26562903774576
1811,2015,0.266854717590663
1812,2007,0.272996042269921
1812,2008,0.273232772788487
1812,2009,0.269721412732045
1812,2010,0.265866293041009
1812,2011,0.263130273130044
1812,2012,0.265164392118306
1812,2013,0.264965227408573
1812,2014,0.26562903774576
1812,2015,0.266854717590663
1813,2007,0.272996042269921
1813,2008,0.273232772788487
1813,2009,0.269721412732045
1813,2010,0.265866293041009
1813,2011,0.263130273130044
1813,2012,0.265164392118306
1813,2013,0.264965227408573
1813,2014,0.26562903774576
1813,2015,0.266854717590663
1815,2007,0.272996042269921
1815,2008,0.273232772788487
1815,2009,0.269721412732045
1815,2010,0.265866293041009
1815,2011,0.263130273130044
1815,2012,0.265164392118306
1815,2013,0.264965227408573
1815,2014,0.26562903774576
1815,2015,0.266854717590663
1816,2007,0.272996042269921
1816,2008,0.273232772788487
1816,2009,0.269721412732045
1816,2010,0.265866293041009
1816,2011,0.263130273130044
1816,2012,0.265164392118306
1816,2013,0.264965227408573
1816,2014,0.26562903774576
1816,2015,0.266854717590663
1818,2007,0.272996042269921
1818,2008,0.273232772788487
1818,2009,0.269721412732045
1818,2010,0.265866293041009
1818,2011,0.263130273130044
1818,2012,0.265164392118306
1818,2013,0.264965227408573
1818,2014,0.26562903774576
1818,2015,0.266854717590663
1820,2007,0.272996042269921
1820,2008,0.273232772788487
1820,2009,0.269721412732045
1820,2010,0.265866293041009
1820,2011,0.263130273130044
1820,2012,0.265164392118306
1820,2013,0.264965227408573
1820,2014,0.26562903774576
1820,2015,0.266854717590663
1822,2007,0.272996042269921
1822,2008,0.273232772788487
1822,2009,0.269721412732045
