rgn_id,year,w_fis
1840,2012,0.782599126450226
1840,2013,0.763758278210251
1840,2014,0.755798003897495
1840,2015,0.787305746268538
1841,2005,0.834012993538083
1841,2006,0.847079264616543
1841,2007,0.841101774785954
1841,2008,0.823496057313619
1841,2009,0.801858531364454
1841,2010,0.792306824533525
1841,2011,0.753948780967291
1841,2012,0.782599126450226
1841,2013,0.763758278210251
1841,2014,0.755798003897495
1841,2015,0.787305746268538
1845,2005,0.834012993538083
1845,2006,0.847079264616543
1845,2007,0.841101774785954
1845,2008,0.823496057313619
1845,2009,0.801858531364454
1845,2010,0.792306824533525
1845,2011,0.753948780967291
1845,2012,0.782599126450226
1845,2013,0.763758278210251
1845,2014,0.755798003897495
1845,2015,0.787305746268538
1848,2005,0.834012993538083
1848,2006,0.847079264616543
1848,2007,0.841101774785954
1848,2008,0.823496057313619
1848,2009,0.801858531364454
1848,2010,0.792306824533525
1848,2011,0.753948780967291
1848,2012,0.782599126450226
1848,2013,0.763758278210251
1848,2014,0.755798003897495
1848,2015,0.787305746268538
1849,2005,0.834012993538083
1849,2006,0.847079264616543
1849,2007,0.841101774785954
1849,2008,0.823496057313619
1849,2009,0.801858531364454
1849,2010,0.792306824533525
1849,2011,0.753948780967291
1849,2012,0.782599126450226
1849,2013,0.763758278210251
1849,2014,0.755798003897495
1849,2015,0.787305746268538
1850,2005,0.834012993538083
1850,2006,0.847079264616543
1850,2007,0.841101774785954
1850,2008,0.823496057313619
1850,2009,0.801858531364454
1850,2010,0.792306824533525
1850,2011,0.753948780967291
1850,2012,0.782599126450226
1850,2013,0.763758278210251
1850,2014,0.755798003897495
1850,2015,0.787305746268538
1851,2005,0.834012993538083
1851,2006,0.847079264616543
1851,2007,0.841101774785954
1851,2008,0.823496057313619
1851,2009,0.801858531364454
1851,2010,0.792306824533525
1851,2011,0.753948780967291
1851,2012,0.782599126450226
1851,2013,0.763758278210251
1851,2014,0.755798003897495
1851,2015,0.787305746268538
1852,2005,0.834012993538083
1852,2006,0.847079264616543
1852,2007,0.841101774785954
1852,2008,0.823496057313619
1852,2009,0.801858531364454
1852,2010,0.792306824533525
1852,2011,0.753948780967291
1852,2012,0.782599126450226
1852,2013,0.763758278210251
1852,2014,0.755798003897495
1852,2015,0.787305746268538
1853,2005,0.834012993538083
1853,2006,0.847079264616543
1853,2007,0.841101774785954
1853,2008,0.823496057313619
1853,2009,0.801858531364454
1853,2010,0.792306824533525
1853,2011,0.753948780967291
1853,2012,0.782599126450226
1853,2013,0.763758278210251
1853,2014,0.755798003897495
1853,2015,0.787305746268538
1854,2005,0.834012993538083
1854,2006,0.847079264616543
1854,2007,0.841101774785954
1854,2008,0.823496057313619
1854,2009,0.801858531364454
1854,2010,0.792306824533525
1854,2011,0.753948780967291
1854,2012,0.782599126450226
1854,2013,0.763758278210251
1854,2014,0.755798003897495
1854,2015,0.787305746268538
1856,2005,0.834012993538083
1856,2006,0.847079264616543
1856,2007,0.841101774785954
1856,2008,0.823496057313619
1856,2009,0.801858531364454
1856,2010,0.792306824533525
1856,2011,0.753948780967291
1856,2012,0.782599126450226
1856,2013,0.763758278210251
1856,2014,0.755798003897495
1856,2015,0.787305746268538
1857,2005,0.834012993538083
1857,2006,0.847079264616543
1857,2007,0.841101774785954
1857,2008,0.823496057313619
1857,2009,0.801858531364454
1857,2010,0.792306824533525
1857,2011,0.753948780967291
1857,2012,0.782599126450226
1857,2013,0.763758278210251
1857,2014,0.755798003897495
1857,2015,0.787305746268538
1859,2005,0.834012993538083
1859,2006,0.847079264616543
1859,2007,0.841101774785954
1859,2008,0.823496057313619
1859,2009,0.801858531364454
1859,2010,0.792306824533525
1859,2011,0.753948780967291
1859,2012,0.782599126450226
1859,2013,0.763758278210251
1859,2014,0.755798003897495
1859,2015,0.787305746268538
1860,2005,0.834012993538083
1860,2006,0.847079264616543
1860,2007,0.841101774785954
1860,2008,0.823496057313619
1860,2009,0.801858531364454
1860,2010,0.792306824533525
1860,2011,0.753948780967291
1860,2012,0.782599126450226
1860,2013,0.763758278210251
1860,2014,0.755798003897495
1860,2015,0.787305746268538
1865,2005,0.834012993538083
1865,2006,0.847079264616543
1865,2007,0.841101774785954
1865,2008,0.823496057313619
1865,2009,0.801858531364454
1865,2010,0.792306824533525
1865,2011,0.753948780967291
1865,2012,0.782599126450226
1865,2013,0.763758278210251
1865,2014,0.755798003897495
1865,2015,0.787305746268538
1866,2005,0.834012993538083
1866,2006,0.847079264616543
1866,2007,0.841101774785954
1866,2008,0.823496057313619
1866,2009,0.801858531364454
1866,2010,0.792306824533525
1866,2011,0.753948780967291
1866,2012,0.782599126450226
1866,2013,0.763758278210251
1866,2014,0.755798003897495
1866,2015,0.787305746268538
1867,2005,0.834012993538083
1867,2006,0.847079264616543
1867,2007,0.841101774785954
1867,2008,0.823496057313619
1867,2009,0.801858531364454
1867,2010,0.792306824533525
1867,2011,0.753948780967291
1867,2012,0.782599126450226
1867,2013,0.763758278210251
1867,2014,0.755798003897495
1867,2015,0.787305746268538
1868,2005,0.834012993538083
1868,2006,0.847079264616543
1868,2007,0.841101774785954
1868,2008,0.823496057313619
1868,2009,0.801858531364454
1868,2010,0.792306824533525
1868,2011,0.753948780967291
1868,2012,0.782599126450226
1868,2013,0.763758278210251
1868,2014,0.755798003897495
1868,2015,0.787305746268538
1870,2005,0.834012993538083
1870,2006,0.847079264616543
1870,2007,0.841101774785954
1870,2008,0.823496057313619
1870,2009,0.801858531364454
1870,2010,0.792306824533525
1870,2011,0.753948780967291
1870,2012,0.782599126450226
1870,2013,0.763758278210251
1870,2014,0.755798003897495
1870,2015,0.787305746268538
1871,2005,0.834012993538083
1871,2006,0.847079264616543
1871,2007,0.841101774785954
1871,2008,0.823496057313619
1871,2009,0.801858531364454
1871,2010,0.792306824533525
1871,2011,0.753948780967291
1871,2012,0.782599126450226
1871,2013,0.763758278210251
1871,2014,0.755798003897495
1871,2015,0.787305746268538
1874,2005,0.834012993538083
1874,2006,0.847079264616543
1874,2007,0.841101774785954
1874,2008,0.823496057313619
1874,2009,0.801858531364454
1874,2010,0.792306824533525
1874,2011,0.753948780967291
1874,2012,0.782599126450226
1874,2013,0.763758278210251
1874,2014,0.755798003897495
1874,2015,0.787305746268538
1902,2005,0.834012993538083
1902,2006,0.847079264616543
1902,2007,0.841101774785954
1902,2008,0.823496057313619
1902,2009,0.801858531364454
1902,2010,0.792306824533525
1902,2011,0.753948780967291
1902,2012,0.782599126450226
1902,2013,0.763758278210251
1902,2014,0.755798003897495
1902,2015,0.787305746268538
1903,2005,0.834012993538083
1903,2006,0.847079264616543
1903,2007,0.841101774785954
1903,2008,0.823496057313619
1903,2009,0.801858531364454
1903,2010,0.792306824533525
1903,2011,0.753948780967291
1903,2012,0.782599126450226
1903,2013,0.763758278210251
1903,2014,0.755798003897495
1903,2015,0.787305746268538
1911,2005,0.834012993538083
1911,2006,0.847079264616543
1911,2007,0.841101774785954
1911,2008,0.823496057313619
1911,2009,0.801858531364454
1911,2010,0.792306824533525
1911,2011,0.753948780967291
1911,2012,0.782599126450226
1911,2013,0.763758278210251
1911,2014,0.755798003897495
1911,2015,0.787305746268538
1913,2005,0.834012993538083
1913,2006,0.847079264616543
1913,2007,0.841101774785954
1913,2008,0.823496057313619
1913,2009,0.801858531364454
1913,2010,0.792306824533525
1913,2011,0.753948780967291
1913,2012,0.782599126450226
1913,2013,0.763758278210251
1913,2014,0.755798003897495
1913,2015,0.787305746268538
1917,2005,0.834012993538083
1917,2006,0.847079264616543
1917,2007,0.841101774785954
1917,2008,0.823496057313619
1917,2009,0.801858531364454
1917,2010,0.792306824533525
1917,2011,0.753948780967291
1917,2012,0.782599126450226
1917,2013,0.763758278210251
1917,2014,0.755798003897495
1917,2015,0.787305746268538
1919,2005,0.834012993538083
1919,2006,0.847079264616543
1919,2007,0.841101774785954
1919,2008,0.823496057313619
1919,2009,0.801858531364454
1919,2010,0.792306824533525
1919,2011,0.753948780967291
1919,2012,0.782599126450226
1919,2013,0.763758278210251
1919,2014,0.755798003897495
1919,2015,0.787305746268538
1920,2005,0.834012993538083
1920,2006,0.847079264616543
1920,2007,0.841101774785954
1920,2008,0.823496057313619
1920,2009,0.801858531364454
1920,2010,0.792306824533525
1920,2011,0.753948780967291
1920,2012,0.782599126450226
1920,2013,0.763758278210251
1920,2014,0.755798003897495
1920,2015,0.787305746268538
1923,2005,0.834012993538083
1923,2006,0.847079264616543
1923,2007,0.841101774785954
1923,2008,0.823496057313619
1923,2009,0.801858531364454
1923,2010,0.792306824533525
1923,2011,0.753948780967291
1923,2012,0.782599126450226
1923,2013,0.763758278210251
1923,2014,0.755798003897495
1923,2015,0.787305746268538
1924,2005,0.834012993538083
1924,2006,0.847079264616543
1924,2007,0.841101774785954
1924,2008,0.823496057313619
1924,2009,0.801858531364454
1924,2010,0.792306824533525
1924,2011,0.753948780967291
1924,2012,0.782599126450226
1924,2013,0.763758278210251
1924,2014,0.755798003897495
1924,2015,0.787305746268538
1925,2005,0.834012993538083
1925,2006,0.847079264616543
1925,2007,0.841101774785954
1925,2008,0.823496057313619
1925,2009,0.801858531364454
1925,2010,0.792306824533525
1925,2011,0.753948780967291
1925,2012,0.782599126450226
1925,2013,0.763758278210251
1925,2014,0.755798003897495
1925,2015,0.787305746268538
1926,2005,0.834012993538083
1926,2006,0.847079264616543
1926,2007,0.841101774785954
1926,2008,0.823496057313619
1926,2009,0.801858531364454
1926,2010,0.792306824533525
1926,2011,0.753948780967291
1926,2012,0.782599126450226
1926,2013,0.763758278210251
1926,2014,0.755798003897495
1926,2015,0.787305746268538
1927,2005,0.834012993538083
1927,2006,0.847079264616543
1927,2007,0.841101774785954
1927,2008,0.823496057313619
1927,2009,0.801858531364454
1927,2010,0.792306824533525
1927,2011,0.753948780967291
1927,2012,0.782599126450226
1927,2013,0.763758278210251
1927,2014,0.755798003897495
1927,2015,0.787305746268538
1928,2005,0.834012993538083
1928,2006,0.847079264616543
1928,2007,0.841101774785954
1928,2008,0.823496057313619
1928,2009,0.801858531364454
1928,2010,0.792306824533525
1928,2011,0.753948780967291
1928,2012,0.782599126450226
1928,2013,0.763758278210251
1928,2014,0.755798003897495
1928,2015,0.787305746268538
1929,2005,0.834012993538083
1929,2006,0.847079264616543
1929,2007,0.841101774785954
1929,2008,0.823496057313619
1929,2009,0.801858531364454
1929,2010,0.792306824533525
1929,2011,0.753948780967291
1929,2012,0.782599126450226
1929,2013,0.763758278210251
1929,2014,0.755798003897495
1929,2015,0.787305746268538
1931,2005,0.834012993538083
1931,2006,0.847079264616543
1931,2007,0.841101774785954
1931,2008,0.823496057313619
1931,2009,0.801858531364454
1931,2010,0.792306824533525
1931,2011,0.753948780967291
1931,2012,0.782599126450226
1931,2013,0.763758278210251
1931,2014,0.755798003897495
1931,2015,0.787305746268538
1933,2005,0.834012993538083
1933,2006,0.847079264616543
1933,2007,0.841101774785954
1933,2008,0.823496057313619
1933,2009,0.801858531364454
1933,2010,0.792306824533525
1933,2011,0.753948780967291
1933,2012,0.782599126450226
1933,2013,0.763758278210251
1933,2014,0.755798003897495
1933,2015,0.787305746268538
1936,2005,0.834012993538083
1936,2006,0.847079264616543
1936,2007,0.841101774785954
1936,2008,0.823496057313619
1936,2009,0.801858531364454
1936,2010,0.792306824533525
1936,2011,0.753948780967291
1936,2012,0.782599126450226
1936,2013,0.763758278210251
1936,2014,0.755798003897495
1936,2015,0.787305746268538
1938,2005,0.834012993538083
1938,2006,0.847079264616543
1938,2007,0.841101774785954
1938,2008,0.823496057313619
1938,2009,0.801858531364454
1938,2010,0.792306824533525
1938,2011,0.753948780967291
1938,2012,0.782599126450226
1938,2013,0.763758278210251
1938,2014,0.755798003897495
1938,2015,0.787305746268538
1939,2005,0.834012993538083
1939,2006,0.847079264616543
1939,2007,0.841101774785954
1939,2008,0.823496057313619
1939,2009,0.801858531364454
1939,2010,0.792306824533525
1939,2011,0.753948780967291
1939,2012,0.782599126450226
1939,2013,0.763758278210251
1939,2014,0.755798003897495
1939,2015,0.787305746268538
1940,2005,0.834012993538083
1940,2006,0.847079264616543
1940,2007,0.841101774785954
1940,2008,0.823496057313619
1940,2009,0.801858531364454
1940,2010,0.792306824533525
1940,2011,0.753948780967291
1940,2012,0.782599126450226
1940,2013,0.763758278210251
1940,2014,0.755798003897495
1940,2015,0.787305746268538
1941,2005,0.834012993538083
1941,2006,0.847079264616543
1941,2007,0.841101774785954
1941,2008,0.823496057313619
1941,2009,0.801858531364454
1941,2010,0.792306824533525
1941,2011,0.753948780967291
1941,2012,0.782599126450226
1941,2013,0.763758278210251
1941,2014,0.755798003897495
1941,2015,0.787305746268538
1942,2005,0.834012993538083
1942,2006,0.847079264616543
1942,2007,0.841101774785954
1942,2008,0.823496057313619
1942,2009,0.801858531364454
1942,2010,0.792306824533525
1942,2011,0.753948780967291
1942,2012,0.782599126450226
1942,2013,0.763758278210251
1942,2014,0.755798003897495
1942,2015,0.787305746268538
1943,2005,0.834012993538083
1943,2006,0.847079264616543
1943,2007,0.841101774785954
1943,2008,0.823496057313619
1943,2009,0.801858531364454
1943,2010,0.792306824533525
1943,2011,0.753948780967291
1943,2012,0.782599126450226
1943,2013,0.763758278210251
1943,2014,0.755798003897495
1943,2015,0.787305746268538
2002,2005,0.834012993538083
2002,2006,0.847079264616543
2002,2007,0.841101774785954
2002,2008,0.823496057313619
2002,2009,0.801858531364454
2002,2010,0.792306824533525
2002,2011,0.753948780967291
2002,2012,0.782599126450226
2002,2013,0.763758278210251
2002,2014,0.755798003897495
2002,2015,0.787305746268538
2003,2005,0.834012993538083
2003,2006,0.847079264616543
2003,2007,0.841101774785954
2003,2008,0.823496057313619
2003,2009,0.801858531364454
2003,2010,0.792306824533525
2003,2011,0.753948780967291
2003,2012,0.782599126450226
2003,2013,0.763758278210251
2003,2014,0.755798003897495
2003,2015,0.787305746268538
2004,2005,0.834012993538083
2004,2006,0.847079264616543
2004,2007,0.841101774785954
2004,2008,0.823496057313619
2004,2009,0.801858531364454
2004,2010,0.792306824533525
2004,2011,0.753948780967291
2004,2012,0.782599126450226
2004,2013,0.763758278210251
2004,2014,0.755798003897495
2004,2015,0.787305746268538
2012,2005,0.834012993538083
2012,2006,0.847079264616543
2012,2007,0.841101774785954
2012,2008,0.823496057313619
2012,2009,0.801858531364454
2012,2010,0.792306824533525
2012,2011,0.753948780967291
2012,2012,0.782599126450226
2012,2013,0.763758278210251
2012,2014,0.755798003897495
2012,2015,0.787305746268538
2014,2005,0.834012993538083
2014,2006,0.847079264616543
2014,2007,0.841101774785954
2014,2008,0.823496057313619
2014,2009,0.801858531364454
2014,2010,0.792306824533525
2014,2011,0.753948780967291
2014,2012,0.782599126450226
2014,2013,0.763758278210251
2014,2014,0.755798003897495
2014,2015,0.787305746268538
2015,2005,0.834012993538083
2015,2006,0.847079264616543
2015,2007,0.841101774785954
2015,2008,0.823496057313619
2015,2009,0.801858531364454
2015,2010,0.792306824533525
2015,2011,0.753948780967291
2015,2012,0.782599126450226
2015,2013,0.763758278210251
2015,2014,0.755798003897495
2015,2015,0.787305746268538
2017,2005,0.834012993538083
2017,2006,0.847079264616543
2017,2007,0.841101774785954
2017,2008,0.823496057313619
2017,2009,0.801858531364454
2017,2010,0.792306824533525
2017,2011,0.753948780967291
2017,2012,0.782599126450226
2017,2013,0.763758278210251
2017,2014,0.755798003897495
2017,2015,0.787305746268538
2018,2005,0.834012993538083
2018,2006,0.847079264616543
2018,2007,0.841101774785954
2018,2008,0.823496057313619
2018,2009,0.801858531364454
2018,2010,0.792306824533525
2018,2011,0.753948780967291
2018,2012,0.782599126450226
2018,2013,0.763758278210251
2018,2014,0.755798003897495
2018,2015,0.787305746268538
2019,2005,0.834012993538083
2019,2006,0.847079264616543
2019,2007,0.841101774785954
2019,2008,0.823496057313619
2019,2009,0.801858531364454
2019,2010,0.792306824533525
2019,2011,0.753948780967291
2019,2012,0.782599126450226
2019,2013,0.763758278210251
2019,2014,0.755798003897495
2019,2015,0.787305746268538
2020,2005,0.834012993538083
2020,2006,0.847079264616543
2020,2007,0.841101774785954
2020,2008,0.823496057313619
2020,2009,0.801858531364454
2020,2010,0.792306824533525
2020,2011,0.753948780967291
2020,2012,0.782599126450226
2020,2013,0.763758278210251
2020,2014,0.755798003897495
2020,2015,0.787305746268538
2022,2005,0.834012993538083
2022,2006,0.847079264616543
2022,2007,0.841101774785954
2022,2008,0.823496057313619
2022,2009,0.801858531364454
2022,2010,0.792306824533525
2022,2011,0.753948780967291
2022,2012,0.782599126450226
2022,2013,0.763758278210251
2022,2014,0.755798003897495
2022,2015,0.787305746268538
2023,2005,0.834012993538083
2023,2006,0.847079264616543
2023,2007,0.841101774785954
2023,2008,0.823496057313619
2023,2009,0.801858531364454
2023,2010,0.792306824533525
2023,2011,0.753948780967291
2023,2012,0.782599126450226
2023,2013,0.763758278210251
2023,2014,0.755798003897495
2023,2015,0.787305746268538
2024,2005,0.834012993538083
2024,2006,0.847079264616543
2024,2007,0.841101774785954
2024,2008,0.823496057313619
2024,2009,0.801858531364454
2024,2010,0.792306824533525
2024,2011,0.753948780967291
2024,2012,0.782599126450226
2024,2013,0.763758278210251
2024,2014,0.755798003897495
2024,2015,0.787305746268538
2025,2005,0.834012993538083
2025,2006,0.847079264616543
2025,2007,0.841101774785954
2025,2008,0.823496057313619
2025,2009,0.801858531364454
2025,2010,0.792306824533525
2025,2011,0.753948780967291
2025,2012,0.782599126450226
2025,2013,0.763758278210251
2025,2014,0.755798003897495
2025,2015,0.787305746268538
2027,2005,0.834012993538083
2027,2006,0.847079264616543
2027,2007,0.841101774785954
2027,2008,0.823496057313619
2027,2009,0.801858531364454
2027,2010,0.792306824533525
2027,2011,0.753948780967291
2027,2012,0.782599126450226
2027,2013,0.763758278210251
2027,2014,0.755798003897495
2027,2015,0.787305746268538
2028,2005,0.834012993538083
2028,2006,0.847079264616543
2028,2007,0.841101774785954
2028,2008,0.823496057313619
2028,2009,0.801858531364454
2028,2010,0.792306824533525
2028,2011,0.753948780967291
2028,2012,0.782599126450226
2028,2013,0.763758278210251
2028,2014,0.755798003897495
2028,2015,0.787305746268538
2030,2005,0.834012993538083
2030,2006,0.847079264616543
2030,2007,0.841101774785954
2030,2008,0.823496057313619
2030,2009,0.801858531364454
2030,2010,0.792306824533525
2030,2011,0.753948780967291
2030,2012,0.782599126450226
2030,2013,0.763758278210251
2030,2014,0.755798003897495
2030,2015,0.787305746268538
