rgn_id,year,resilience_score
1866,2010,0.734683170428571
1866,2011,0.740311653857143
1866,2012,0.752216964428571
1866,2013,0.760776046857143
1866,2014,0.764925670428571
1866,2015,0.772265771571429
1866,2016,0.777623663857143
1866,2017,0.771970450714286
1867,2010,0.734683170428571
1867,2011,0.740311653857143
1867,2012,0.752216964428571
1867,2013,0.760776046857143
1867,2014,0.764925670428571
1867,2015,0.772265771571429
1867,2016,0.777623663857143
1867,2017,0.771970450714286
1868,2010,0.734683170428571
1868,2011,0.740311653857143
1868,2012,0.752216964428571
1868,2013,0.760776046857143
1868,2014,0.764925670428571
1868,2015,0.772265771571429
1868,2016,0.777623663857143
1868,2017,0.771970450714286
1870,2010,0.734683170428571
1870,2011,0.740311653857143
1870,2012,0.752216964428571
1870,2013,0.760776046857143
1870,2014,0.764925670428571
1870,2015,0.772265771571429
1870,2016,0.777623663857143
1870,2017,0.771970450714286
1871,2010,0.734683170428571
1871,2011,0.740311653857143
1871,2012,0.752216964428571
1871,2013,0.760776046857143
1871,2014,0.764925670428571
1871,2015,0.772265771571429
1871,2016,0.777623663857143
1871,2017,0.771970450714286
1874,2010,0.734683170428571
1874,2011,0.740311653857143
1874,2012,0.752216964428571
1874,2013,0.760776046857143
1874,2014,0.764925670428571
1874,2015,0.772265771571429
1874,2016,0.777623663857143
1874,2017,0.771970450714286
1902,2010,0.734683170428571
1902,2011,0.740311653857143
1902,2012,0.752216964428571
1902,2013,0.760776046857143
1902,2014,0.764925670428571
1902,2015,0.772265771571429
1902,2016,0.777623663857143
1902,2017,0.771970450714286
1903,2010,0.734683170428571
1903,2011,0.740311653857143
1903,2012,0.752216964428571
1903,2013,0.760776046857143
1903,2014,0.764925670428571
1903,2015,0.772265771571429
1903,2016,0.777623663857143
1903,2017,0.771970450714286
1911,2010,0.734683170428571
1911,2011,0.740311653857143
1911,2012,0.752216964428571
1911,2013,0.760776046857143
1911,2014,0.764925670428571
1911,2015,0.772265771571429
1911,2016,0.777623663857143
1911,2017,0.771970450714286
1913,2010,0.734683170428571
1913,2011,0.740311653857143
1913,2012,0.752216964428571
1913,2013,0.760776046857143
1913,2014,0.764925670428571
1913,2015,0.772265771571429
1913,2016,0.777623663857143
1913,2017,0.771970450714286
1917,2010,0.734683170428571
1917,2011,0.740311653857143
1917,2012,0.752216964428571
1917,2013,0.760776046857143
1917,2014,0.764925670428571
1917,2015,0.772265771571429
1917,2016,0.777623663857143
1917,2017,0.771970450714286
1919,2010,0.734683170428571
1919,2011,0.740311653857143
1919,2012,0.752216964428571
1919,2013,0.760776046857143
1919,2014,0.764925670428571
1919,2015,0.772265771571429
1919,2016,0.777623663857143
1919,2017,0.771970450714286
1920,2010,0.734683170428571
1920,2011,0.740311653857143
1920,2012,0.752216964428571
1920,2013,0.760776046857143
1920,2014,0.764925670428571
1920,2015,0.772265771571429
1920,2016,0.777623663857143
1920,2017,0.771970450714286
1923,2010,0.734683170428571
1923,2011,0.740311653857143
1923,2012,0.752216964428571
1923,2013,0.760776046857143
1923,2014,0.764925670428571
1923,2015,0.772265771571429
1923,2016,0.777623663857143
1923,2017,0.771970450714286
1924,2010,0.734683170428571
1924,2011,0.740311653857143
1924,2012,0.752216964428571
1924,2013,0.760776046857143
1924,2014,0.764925670428571
1924,2015,0.772265771571429
1924,2016,0.777623663857143
1924,2017,0.771970450714286
1925,2010,0.734683170428571
1925,2011,0.740311653857143
1925,2012,0.752216964428571
1925,2013,0.760776046857143
1925,2014,0.764925670428571
1925,2015,0.772265771571429
1925,2016,0.777623663857143
1925,2017,0.771970450714286
1926,2010,0.734683170428571
1926,2011,0.740311653857143
1926,2012,0.752216964428571
1926,2013,0.760776046857143
1926,2014,0.764925670428571
1926,2015,0.772265771571429
1926,2016,0.777623663857143
1926,2017,0.771970450714286
1927,2010,0.734683170428571
1927,2011,0.740311653857143
1927,2012,0.752216964428571
1927,2013,0.760776046857143
1927,2014,0.764925670428571
1927,2015,0.772265771571429
1927,2016,0.777623663857143
1927,2017,0.771970450714286
1928,2010,0.734683170428571
1928,2011,0.740311653857143
1928,2012,0.752216964428571
1928,2013,0.760776046857143
1928,2014,0.764925670428571
1928,2015,0.772265771571429
1928,2016,0.777623663857143
1928,2017,0.771970450714286
1929,2010,0.734683170428571
1929,2011,0.740311653857143
1929,2012,0.752216964428571
1929,2013,0.760776046857143
1929,2014,0.764925670428571
1929,2015,0.772265771571429
1929,2016,0.777623663857143
1929,2017,0.771970450714286
1931,2010,0.734683170428571
1931,2011,0.740311653857143
1931,2012,0.752216964428571
1931,2013,0.760776046857143
1931,2014,0.764925670428571
1931,2015,0.772265771571429
1931,2016,0.777623663857143
1931,2017,0.771970450714286
1933,2010,0.734683170428571
1933,2011,0.740311653857143
1933,2012,0.752216964428571
1933,2013,0.760776046857143
1933,2014,0.764925670428571
1933,2015,0.772265771571429
1933,2016,0.777623663857143
1933,2017,0.771970450714286
1936,2010,0.734683170428571
1936,2011,0.740311653857143
1936,2012,0.752216964428571
1936,2013,0.760776046857143
1936,2014,0.764925670428571
1936,2015,0.772265771571429
1936,2016,0.777623663857143
1936,2017,0.771970450714286
1938,2010,0.734683170428571
1938,2011,0.740311653857143
1938,2012,0.752216964428571
1938,2013,0.760776046857143
1938,2014,0.764925670428571
1938,2015,0.772265771571429
1938,2016,0.777623663857143
1938,2017,0.771970450714286
1939,2010,0.734683170428571
1939,2011,0.740311653857143
1939,2012,0.752216964428571
1939,2013,0.760776046857143
1939,2014,0.764925670428571
1939,2015,0.772265771571429
1939,2016,0.777623663857143
1939,2017,0.771970450714286
1940,2010,0.734683170428571
1940,2011,0.740311653857143
1940,2012,0.752216964428571
1940,2013,0.760776046857143
1940,2014,0.764925670428571
1940,2015,0.772265771571429
1940,2016,0.777623663857143
1940,2017,0.771970450714286
1941,2010,0.734683170428571
1941,2011,0.740311653857143
1941,2012,0.752216964428571
1941,2013,0.760776046857143
1941,2014,0.764925670428571
1941,2015,0.772265771571429
1941,2016,0.777623663857143
1941,2017,0.771970450714286
1942,2010,0.734683170428571
1942,2011,0.740311653857143
1942,2012,0.752216964428571
1942,2013,0.760776046857143
1942,2014,0.764925670428571
1942,2015,0.772265771571429
1942,2016,0.777623663857143
1942,2017,0.771970450714286
1943,2010,0.734683170428571
1943,2011,0.740311653857143
1943,2012,0.752216964428571
1943,2013,0.760776046857143
1943,2014,0.764925670428571
1943,2015,0.772265771571429
1943,2016,0.777623663857143
1943,2017,0.771970450714286
2002,2010,0.734683170428571
2002,2011,0.740311653857143
2002,2012,0.752216964428571
2002,2013,0.760776046857143
2002,2014,0.764925670428571
2002,2015,0.772265771571429
2002,2016,0.777623663857143
2002,2017,0.771970450714286
2003,2010,0.734683170428571
2003,2011,0.740311653857143
2003,2012,0.752216964428571
2003,2013,0.760776046857143
2003,2014,0.764925670428571
2003,2015,0.772265771571429
2003,2016,0.777623663857143
2003,2017,0.771970450714286
2004,2010,0.734683170428571
2004,2011,0.740311653857143
2004,2012,0.752216964428571
2004,2013,0.760776046857143
2004,2014,0.764925670428571
2004,2015,0.772265771571429
2004,2016,0.777623663857143
2004,2017,0.771970450714286
2012,2010,0.734683170428571
2012,2011,0.740311653857143
2012,2012,0.752216964428571
2012,2013,0.760776046857143
2012,2014,0.764925670428571
2012,2015,0.772265771571429
2012,2016,0.777623663857143
2012,2017,0.771970450714286
2014,2010,0.734683170428571
2014,2011,0.740311653857143
2014,2012,0.752216964428571
2014,2013,0.760776046857143
2014,2014,0.764925670428571
2014,2015,0.772265771571429
2014,2016,0.777623663857143
2014,2017,0.771970450714286
2015,2010,0.734683170428571
2015,2011,0.740311653857143
2015,2012,0.752216964428571
2015,2013,0.760776046857143
2015,2014,0.764925670428571
2015,2015,0.772265771571429
2015,2016,0.777623663857143
2015,2017,0.771970450714286
2017,2010,0.734683170428571
2017,2011,0.740311653857143
2017,2012,0.752216964428571
2017,2013,0.760776046857143
2017,2014,0.764925670428571
2017,2015,0.772265771571429
2017,2016,0.777623663857143
2017,2017,0.771970450714286
2018,2010,0.734683170428571
2018,2011,0.740311653857143
2018,2012,0.752216964428571
2018,2013,0.760776046857143
2018,2014,0.764925670428571
2018,2015,0.772265771571429
2018,2016,0.777623663857143
2018,2017,0.771970450714286
2019,2010,0.734683170428571
2019,2011,0.740311653857143
2019,2012,0.752216964428571
2019,2013,0.760776046857143
2019,2014,0.764925670428571
2019,2015,0.772265771571429
2019,2016,0.777623663857143
2019,2017,0.771970450714286
2020,2010,0.734683170428571
2020,2011,0.740311653857143
2020,2012,0.752216964428571
2020,2013,0.760776046857143
2020,2014,0.764925670428571
2020,2015,0.772265771571429
2020,2016,0.777623663857143
2020,2017,0.771970450714286
2022,2010,0.734683170428571
2022,2011,0.740311653857143
2022,2012,0.752216964428571
2022,2013,0.760776046857143
2022,2014,0.764925670428571
2022,2015,0.772265771571429
2022,2016,0.777623663857143
2022,2017,0.771970450714286
2023,2010,0.734683170428571
2023,2011,0.740311653857143
2023,2012,0.752216964428571
2023,2013,0.760776046857143
2023,2014,0.764925670428571
2023,2015,0.772265771571429
2023,2016,0.777623663857143
2023,2017,0.771970450714286
2024,2010,0.734683170428571
2024,2011,0.740311653857143
2024,2012,0.752216964428571
2024,2013,0.760776046857143
2024,2014,0.764925670428571
2024,2015,0.772265771571429
2024,2016,0.777623663857143
2024,2017,0.771970450714286
2025,2010,0.734683170428571
2025,2011,0.740311653857143
2025,2012,0.752216964428571
2025,2013,0.760776046857143
2025,2014,0.764925670428571
2025,2015,0.772265771571429
2025,2016,0.777623663857143
2025,2017,0.771970450714286
2027,2010,0.734683170428571
2027,2011,0.740311653857143
2027,2012,0.752216964428571
2027,2013,0.760776046857143
2027,2014,0.764925670428571
2027,2015,0.772265771571429
2027,2016,0.777623663857143
2027,2017,0.771970450714286
2028,2010,0.734683170428571
2028,2011,0.740311653857143
2028,2012,0.752216964428571
2028,2013,0.760776046857143
2028,2014,0.764925670428571
2028,2015,0.772265771571429
2028,2016,0.777623663857143
2028,2017,0.771970450714286
2030,2010,0.734683170428571
2030,2011,0.740311653857143
2030,2012,0.752216964428571
2030,2013,0.760776046857143
2030,2014,0.764925670428571
2030,2015,0.772265771571429
2030,2016,0.777623663857143
2030,2017,0.771970450714286
