rgn_id,year,Ep
1865,2020,0.0665173
1865,2021,0.0670393
1865,2022,0.0676247
1865,2023,0.0683277
1865,2024,0.069052
1865,2025,0.0698586
1865,2026,0.070683
1865,2027,0.0715712
1865,2028,0.0716961
1866,1995,0.0646225
1866,1996,0.0711025
1866,1997,0.0727841
1866,1998,0.070314
1866,1999,0.074474
1866,2000,0.0743473
1866,2001,0.070821
1866,2002,0.066496
1866,2003,0.0633791
1866,2004,0.0576468
1866,2005,0.0579462
1866,2006,0.0562922
1866,2007,0.0577328
1866,2008,0.0581382
1866,2009,0.0574428
1866,2010,0.0596237
1866,2011,0.0604112
1866,2012,0.0600856
1866,2013,0.0604249
1866,2014,0.0620195
1866,2015,0.0660951
1866,2016,0.0661059
1866,2017,0.0648286
1866,2018,0.0659227
1866,2019,0.0661403
1866,2020,0.0665173
1866,2021,0.0670393
1866,2022,0.0676247
1866,2023,0.0683277
1866,2024,0.069052
1866,2025,0.0698586
1866,2026,0.070683
1866,2027,0.0715712
1866,2028,0.0716961
1867,1995,0.0646225
1867,1996,0.0711025
1867,1997,0.0727841
1867,1998,0.070314
1867,1999,0.074474
1867,2000,0.0743473
1867,2001,0.070821
1867,2002,0.066496
1867,2003,0.0633791
1867,2004,0.0576468
1867,2005,0.0579462
1867,2006,0.0562922
1867,2007,0.0577328
1867,2008,0.0581382
1867,2009,0.0574428
1867,2010,0.0596237
1867,2011,0.0604112
1867,2012,0.0600856
1867,2013,0.0604249
1867,2014,0.0620195
1867,2015,0.0660951
1867,2016,0.0661059
1867,2017,0.0648286
1867,2018,0.0659227
1867,2019,0.0661403
1867,2020,0.0665173
1867,2021,0.0670393
1867,2022,0.0676247
1867,2023,0.0683277
1867,2024,0.069052
1867,2025,0.0698586
1867,2026,0.070683
1867,2027,0.0715712
1867,2028,0.0716961
1868,1995,0.0646225
1868,1996,0.0711025
1868,1997,0.0727841
1868,1998,0.070314
1868,1999,0.074474
1868,2000,0.0743473
1868,2001,0.070821
1868,2002,0.066496
1868,2003,0.0633791
1868,2004,0.0576468
1868,2005,0.0579462
1868,2006,0.0562922
1868,2007,0.0577328
1868,2008,0.0581382
1868,2009,0.0574428
1868,2010,0.0596237
1868,2011,0.0604112
1868,2012,0.0600856
1868,2013,0.0604249
1868,2014,0.0620195
1868,2015,0.0660951
1868,2016,0.0661059
1868,2017,0.0648286
1868,2018,0.0659227
1868,2019,0.0661403
1868,2020,0.0665173
1868,2021,0.0670393
1868,2022,0.0676247
1868,2023,0.0683277
1868,2024,0.069052
1868,2025,0.0698586
1868,2026,0.070683
1868,2027,0.0715712
1868,2028,0.0716961
1870,1995,0.0646225
1870,1996,0.0711025
1870,1997,0.0727841
1870,1998,0.070314
1870,1999,0.074474
1870,2000,0.0743473
1870,2001,0.070821
1870,2002,0.066496
1870,2003,0.0633791
1870,2004,0.0576468
1870,2005,0.0579462
1870,2006,0.0562922
1870,2007,0.0577328
1870,2008,0.0581382
1870,2009,0.0574428
1870,2010,0.0596237
1870,2011,0.0604112
1870,2012,0.0600856
1870,2013,0.0604249
1870,2014,0.0620195
1870,2015,0.0660951
1870,2016,0.0661059
1870,2017,0.0648286
1870,2018,0.0659227
1870,2019,0.0661403
1870,2020,0.0665173
1870,2021,0.0670393
1870,2022,0.0676247
1870,2023,0.0683277
1870,2024,0.069052
1870,2025,0.0698586
1870,2026,0.070683
1870,2027,0.0715712
1870,2028,0.0716961
1871,1995,0.0646225
1871,1996,0.0711025
1871,1997,0.0727841
1871,1998,0.070314
1871,1999,0.074474
1871,2000,0.0743473
1871,2001,0.070821
1871,2002,0.066496
1871,2003,0.0633791
1871,2004,0.0576468
1871,2005,0.0579462
1871,2006,0.0562922
1871,2007,0.0577328
1871,2008,0.0581382
1871,2009,0.0574428
1871,2010,0.0596237
1871,2011,0.0604112
1871,2012,0.0600856
1871,2013,0.0604249
1871,2014,0.0620195
1871,2015,0.0660951
1871,2016,0.0661059
1871,2017,0.0648286
1871,2018,0.0659227
1871,2019,0.0661403
1871,2020,0.0665173
1871,2021,0.0670393
1871,2022,0.0676247
1871,2023,0.0683277
1871,2024,0.069052
1871,2025,0.0698586
1871,2026,0.070683
1871,2027,0.0715712
1871,2028,0.0716961
1874,1995,0.0646225
1874,1996,0.0711025
1874,1997,0.0727841
1874,1998,0.070314
1874,1999,0.074474
1874,2000,0.0743473
1874,2001,0.070821
1874,2002,0.066496
1874,2003,0.0633791
1874,2004,0.0576468
1874,2005,0.0579462
1874,2006,0.0562922
1874,2007,0.0577328
1874,2008,0.0581382
1874,2009,0.0574428
1874,2010,0.0596237
1874,2011,0.0604112
1874,2012,0.0600856
1874,2013,0.0604249
1874,2014,0.0620195
1874,2015,0.0660951
1874,2016,0.0661059
1874,2017,0.0648286
1874,2018,0.0659227
1874,2019,0.0661403
1874,2020,0.0665173
1874,2021,0.0670393
1874,2022,0.0676247
1874,2023,0.0683277
1874,2024,0.069052
1874,2025,0.0698586
1874,2026,0.070683
1874,2027,0.0715712
1874,2028,0.0716961
1902,1995,0.0646225
1902,1996,0.0711025
1902,1997,0.0727841
1902,1998,0.070314
1902,1999,0.074474
1902,2000,0.0743473
1902,2001,0.070821
1902,2002,0.066496
1902,2003,0.0633791
1902,2004,0.0576468
1902,2005,0.0579462
1902,2006,0.0562922
1902,2007,0.0577328
1902,2008,0.0581382
1902,2009,0.0574428
1902,2010,0.0596237
1902,2011,0.0604112
1902,2012,0.0600856
1902,2013,0.0604249
1902,2014,0.0620195
1902,2015,0.0660951
1902,2016,0.0661059
1902,2017,0.0648286
1902,2018,0.0659227
1902,2019,0.0661403
1902,2020,0.0665173
1902,2021,0.0670393
1902,2022,0.0676247
1902,2023,0.0683277
1902,2024,0.069052
1902,2025,0.0698586
1902,2026,0.070683
1902,2027,0.0715712
1902,2028,0.0716961
1903,1995,0.0646225
1903,1996,0.0711025
1903,1997,0.0727841
1903,1998,0.070314
1903,1999,0.074474
1903,2000,0.0743473
1903,2001,0.070821
1903,2002,0.066496
1903,2003,0.0633791
1903,2004,0.0576468
1903,2005,0.0579462
1903,2006,0.0562922
1903,2007,0.0577328
1903,2008,0.0581382
1903,2009,0.0574428
1903,2010,0.0596237
1903,2011,0.0604112
1903,2012,0.0600856
1903,2013,0.0604249
1903,2014,0.0620195
1903,2015,0.0660951
1903,2016,0.0661059
1903,2017,0.0648286
1903,2018,0.0659227
1903,2019,0.0661403
1903,2020,0.0665173
1903,2021,0.0670393
1903,2022,0.0676247
1903,2023,0.0683277
1903,2024,0.069052
1903,2025,0.0698586
1903,2026,0.070683
1903,2027,0.0715712
1903,2028,0.0716961
1911,1995,0.0646225
1911,1996,0.0711025
1911,1997,0.0727841
1911,1998,0.070314
1911,1999,0.074474
1911,2000,0.0743473
1911,2001,0.070821
1911,2002,0.066496
1911,2003,0.0633791
1911,2004,0.0576468
1911,2005,0.0579462
1911,2006,0.0562922
1911,2007,0.0577328
1911,2008,0.0581382
1911,2009,0.0574428
1911,2010,0.0596237
1911,2011,0.0604112
1911,2012,0.0600856
1911,2013,0.0604249
1911,2014,0.0620195
1911,2015,0.0660951
1911,2016,0.0661059
1911,2017,0.0648286
1911,2018,0.0659227
1911,2019,0.0661403
1911,2020,0.0665173
1911,2021,0.0670393
1911,2022,0.0676247
1911,2023,0.0683277
1911,2024,0.069052
1911,2025,0.0698586
1911,2026,0.070683
1911,2027,0.0715712
1911,2028,0.0716961
1913,1995,0.0646225
1913,1996,0.0711025
1913,1997,0.0727841
1913,1998,0.070314
1913,1999,0.074474
1913,2000,0.0743473
1913,2001,0.070821
1913,2002,0.066496
1913,2003,0.0633791
1913,2004,0.0576468
1913,2005,0.0579462
1913,2006,0.0562922
1913,2007,0.0577328
1913,2008,0.0581382
1913,2009,0.0574428
1913,2010,0.0596237
1913,2011,0.0604112
1913,2012,0.0600856
1913,2013,0.0604249
1913,2014,0.0620195
1913,2015,0.0660951
1913,2016,0.0661059
1913,2017,0.0648286
1913,2018,0.0659227
1913,2019,0.0661403
1913,2020,0.0665173
1913,2021,0.0670393
1913,2022,0.0676247
1913,2023,0.0683277
1913,2024,0.069052
1913,2025,0.0698586
1913,2026,0.070683
1913,2027,0.0715712
1913,2028,0.0716961
1917,1995,0.0646225
1917,1996,0.0711025
1917,1997,0.0727841
1917,1998,0.070314
1917,1999,0.074474
1917,2000,0.0743473
1917,2001,0.070821
1917,2002,0.066496
1917,2003,0.0633791
1917,2004,0.0576468
1917,2005,0.0579462
1917,2006,0.0562922
1917,2007,0.0577328
1917,2008,0.0581382
1917,2009,0.0574428
1917,2010,0.0596237
1917,2011,0.0604112
1917,2012,0.0600856
1917,2013,0.0604249
1917,2014,0.0620195
1917,2015,0.0660951
1917,2016,0.0661059
1917,2017,0.0648286
1917,2018,0.0659227
1917,2019,0.0661403
1917,2020,0.0665173
1917,2021,0.0670393
1917,2022,0.0676247
1917,2023,0.0683277
1917,2024,0.069052
1917,2025,0.0698586
1917,2026,0.070683
1917,2027,0.0715712
1917,2028,0.0716961
1919,1995,0.0646225
1919,1996,0.0711025
1919,1997,0.0727841
1919,1998,0.070314
1919,1999,0.074474
1919,2000,0.0743473
1919,2001,0.070821
1919,2002,0.066496
1919,2003,0.0633791
1919,2004,0.0576468
1919,2005,0.0579462
1919,2006,0.0562922
1919,2007,0.0577328
1919,2008,0.0581382
1919,2009,0.0574428
1919,2010,0.0596237
1919,2011,0.0604112
1919,2012,0.0600856
1919,2013,0.0604249
1919,2014,0.0620195
1919,2015,0.0660951
1919,2016,0.0661059
1919,2017,0.0648286
1919,2018,0.0659227
1919,2019,0.0661403
1919,2020,0.0665173
1919,2021,0.0670393
1919,2022,0.0676247
1919,2023,0.0683277
1919,2024,0.069052
1919,2025,0.0698586
1919,2026,0.070683
1919,2027,0.0715712
1919,2028,0.0716961
1920,1995,0.0646225
1920,1996,0.0711025
1920,1997,0.0727841
1920,1998,0.070314
1920,1999,0.074474
1920,2000,0.0743473
1920,2001,0.070821
1920,2002,0.066496
1920,2003,0.0633791
1920,2004,0.0576468
1920,2005,0.0579462
1920,2006,0.0562922
1920,2007,0.0577328
1920,2008,0.0581382
1920,2009,0.0574428
1920,2010,0.0596237
1920,2011,0.0604112
1920,2012,0.0600856
1920,2013,0.0604249
1920,2014,0.0620195
1920,2015,0.0660951
1920,2016,0.0661059
1920,2017,0.0648286
1920,2018,0.0659227
1920,2019,0.0661403
1920,2020,0.0665173
1920,2021,0.0670393
1920,2022,0.0676247
1920,2023,0.0683277
1920,2024,0.069052
1920,2025,0.0698586
1920,2026,0.070683
1920,2027,0.0715712
1920,2028,0.0716961
1923,1995,0.0646225
1923,1996,0.0711025
1923,1997,0.0727841
1923,1998,0.070314
1923,1999,0.074474
1923,2000,0.0743473
1923,2001,0.070821
1923,2002,0.066496
1923,2003,0.0633791
1923,2004,0.0576468
1923,2005,0.0579462
1923,2006,0.0562922
1923,2007,0.0577328
1923,2008,0.0581382
1923,2009,0.0574428
1923,2010,0.0596237
1923,2011,0.0604112
1923,2012,0.0600856
1923,2013,0.0604249
1923,2014,0.0620195
1923,2015,0.0660951
1923,2016,0.0661059
1923,2017,0.0648286
1923,2018,0.0659227
1923,2019,0.0661403
1923,2020,0.0665173
1923,2021,0.0670393
1923,2022,0.0676247
1923,2023,0.0683277
1923,2024,0.069052
1923,2025,0.0698586
1923,2026,0.070683
1923,2027,0.0715712
1923,2028,0.0716961
1924,1995,0.0646225
1924,1996,0.0711025
1924,1997,0.0727841
1924,1998,0.070314
1924,1999,0.074474
1924,2000,0.0743473
1924,2001,0.070821
1924,2002,0.066496
1924,2003,0.0633791
1924,2004,0.0576468
1924,2005,0.0579462
1924,2006,0.0562922
1924,2007,0.0577328
1924,2008,0.0581382
1924,2009,0.0574428
1924,2010,0.0596237
1924,2011,0.0604112
1924,2012,0.0600856
1924,2013,0.0604249
1924,2014,0.0620195
1924,2015,0.0660951
1924,2016,0.0661059
1924,2017,0.0648286
1924,2018,0.0659227
1924,2019,0.0661403
1924,2020,0.0665173
1924,2021,0.0670393
1924,2022,0.0676247
1924,2023,0.0683277
1924,2024,0.069052
1924,2025,0.0698586
1924,2026,0.070683
1924,2027,0.0715712
1924,2028,0.0716961
1925,1995,0.0646225
1925,1996,0.0711025
1925,1997,0.0727841
1925,1998,0.070314
1925,1999,0.074474
1925,2000,0.0743473
1925,2001,0.070821
1925,2002,0.066496
1925,2003,0.0633791
1925,2004,0.0576468
1925,2005,0.0579462
1925,2006,0.0562922
1925,2007,0.0577328
1925,2008,0.0581382
1925,2009,0.0574428
1925,2010,0.0596237
1925,2011,0.0604112
1925,2012,0.0600856
1925,2013,0.0604249
1925,2014,0.0620195
1925,2015,0.0660951
1925,2016,0.0661059
1925,2017,0.0648286
1925,2018,0.0659227
1925,2019,0.0661403
1925,2020,0.0665173
1925,2021,0.0670393
1925,2022,0.0676247
1925,2023,0.0683277
1925,2024,0.069052
1925,2025,0.0698586
1925,2026,0.070683
1925,2027,0.0715712
1925,2028,0.0716961
1926,1995,0.0646225
1926,1996,0.0711025
1926,1997,0.0727841
1926,1998,0.070314
1926,1999,0.074474
1926,2000,0.0743473
1926,2001,0.070821
1926,2002,0.066496
1926,2003,0.0633791
1926,2004,0.0576468
1926,2005,0.0579462
1926,2006,0.0562922
1926,2007,0.0577328
1926,2008,0.0581382
1926,2009,0.0574428
1926,2010,0.0596237
1926,2011,0.0604112
1926,2012,0.0600856
1926,2013,0.0604249
1926,2014,0.0620195
1926,2015,0.0660951
1926,2016,0.0661059
1926,2017,0.0648286
1926,2018,0.0659227
1926,2019,0.0661403
1926,2020,0.0665173
1926,2021,0.0670393
1926,2022,0.0676247
1926,2023,0.0683277
1926,2024,0.069052
1926,2025,0.0698586
1926,2026,0.070683
1926,2027,0.0715712
1926,2028,0.0716961
1927,1995,0.0646225
1927,1996,0.0711025
1927,1997,0.0727841
1927,1998,0.070314
1927,1999,0.074474
1927,2000,0.0743473
1927,2001,0.070821
1927,2002,0.066496
1927,2003,0.0633791
1927,2004,0.0576468
1927,2005,0.0579462
1927,2006,0.0562922
1927,2007,0.0577328
1927,2008,0.0581382
1927,2009,0.0574428
1927,2010,0.0596237
1927,2011,0.0604112
1927,2012,0.0600856
1927,2013,0.0604249
1927,2014,0.0620195
1927,2015,0.0660951
1927,2016,0.0661059
1927,2017,0.0648286
1927,2018,0.0659227
1927,2019,0.0661403
1927,2020,0.0665173
1927,2021,0.0670393
1927,2022,0.0676247
1927,2023,0.0683277
1927,2024,0.069052
1927,2025,0.0698586
1927,2026,0.070683
1927,2027,0.0715712
1927,2028,0.0716961
1928,1995,0.0646225
1928,1996,0.0711025
1928,1997,0.0727841
1928,1998,0.070314
1928,1999,0.074474
1928,2000,0.0743473
1928,2001,0.070821
1928,2002,0.066496
1928,2003,0.0633791
1928,2004,0.0576468
1928,2005,0.0579462
1928,2006,0.0562922
1928,2007,0.0577328
1928,2008,0.0581382
1928,2009,0.0574428
1928,2010,0.0596237
1928,2011,0.0604112
1928,2012,0.0600856
1928,2013,0.0604249
1928,2014,0.0620195
1928,2015,0.0660951
1928,2016,0.0661059
1928,2017,0.0648286
1928,2018,0.0659227
1928,2019,0.0661403
1928,2020,0.0665173
1928,2021,0.0670393
1928,2022,0.0676247
1928,2023,0.0683277
1928,2024,0.069052
1928,2025,0.0698586
1928,2026,0.070683
1928,2027,0.0715712
1928,2028,0.0716961
1929,1995,0.0646225
1929,1996,0.0711025
1929,1997,0.0727841
1929,1998,0.070314
1929,1999,0.074474
1929,2000,0.0743473
1929,2001,0.070821
1929,2002,0.066496
1929,2003,0.0633791
1929,2004,0.0576468
1929,2005,0.0579462
1929,2006,0.0562922
1929,2007,0.0577328
1929,2008,0.0581382
1929,2009,0.0574428
1929,2010,0.0596237
1929,2011,0.0604112
1929,2012,0.0600856
1929,2013,0.0604249
1929,2014,0.0620195
1929,2015,0.0660951
1929,2016,0.0661059
1929,2017,0.0648286
1929,2018,0.0659227
1929,2019,0.0661403
1929,2020,0.0665173
1929,2021,0.0670393
1929,2022,0.0676247
1929,2023,0.0683277
1929,2024,0.069052
1929,2025,0.0698586
1929,2026,0.070683
1929,2027,0.0715712
1929,2028,0.0716961
1931,1995,0.0646225
1931,1996,0.0711025
1931,1997,0.0727841
1931,1998,0.070314
1931,1999,0.074474
1931,2000,0.0743473
1931,2001,0.070821
1931,2002,0.066496
1931,2003,0.0633791
1931,2004,0.0576468
1931,2005,0.0579462
1931,2006,0.0562922
1931,2007,0.0577328
1931,2008,0.0581382
1931,2009,0.0574428
1931,2010,0.0596237
1931,2011,0.0604112
1931,2012,0.0600856
1931,2013,0.0604249
1931,2014,0.0620195
1931,2015,0.0660951
1931,2016,0.0661059
1931,2017,0.0648286
1931,2018,0.0659227
1931,2019,0.0661403
1931,2020,0.0665173
1931,2021,0.0670393
1931,2022,0.0676247
1931,2023,0.0683277
1931,2024,0.069052
1931,2025,0.0698586
1931,2026,0.070683
1931,2027,0.0715712
1931,2028,0.0716961
1933,1995,0.0646225
1933,1996,0.0711025
1933,1997,0.0727841
1933,1998,0.070314
1933,1999,0.074474
1933,2000,0.0743473
1933,2001,0.070821
1933,2002,0.066496
1933,2003,0.0633791
1933,2004,0.0576468
1933,2005,0.0579462
1933,2006,0.0562922
1933,2007,0.0577328
1933,2008,0.0581382
1933,2009,0.0574428
1933,2010,0.0596237
1933,2011,0.0604112
1933,2012,0.0600856
1933,2013,0.0604249
1933,2014,0.0620195
1933,2015,0.0660951
1933,2016,0.0661059
1933,2017,0.0648286
1933,2018,0.0659227
1933,2019,0.0661403
1933,2020,0.0665173
1933,2021,0.0670393
1933,2022,0.0676247
1933,2023,0.0683277
1933,2024,0.069052
1933,2025,0.0698586
1933,2026,0.070683
1933,2027,0.0715712
1933,2028,0.0716961
1936,1995,0.0646225
1936,1996,0.0711025
1936,1997,0.0727841
1936,1998,0.070314
1936,1999,0.074474
1936,2000,0.0743473
1936,2001,0.070821
1936,2002,0.066496
1936,2003,0.0633791
1936,2004,0.0576468
1936,2005,0.0579462
1936,2006,0.0562922
1936,2007,0.0577328
1936,2008,0.0581382
1936,2009,0.0574428
1936,2010,0.0596237
1936,2011,0.0604112
1936,2012,0.0600856
1936,2013,0.0604249
1936,2014,0.0620195
1936,2015,0.0660951
1936,2016,0.0661059
1936,2017,0.0648286
1936,2018,0.0659227
1936,2019,0.0661403
1936,2020,0.0665173
1936,2021,0.0670393
1936,2022,0.0676247
1936,2023,0.0683277
1936,2024,0.069052
1936,2025,0.0698586
1936,2026,0.070683
1936,2027,0.0715712
1936,2028,0.0716961
1938,1995,0.0646225
1938,1996,0.0711025
1938,1997,0.0727841
1938,1998,0.070314
1938,1999,0.074474
1938,2000,0.0743473
1938,2001,0.070821
1938,2002,0.066496
1938,2003,0.0633791
1938,2004,0.0576468
1938,2005,0.0579462
1938,2006,0.0562922
1938,2007,0.0577328
1938,2008,0.0581382
1938,2009,0.0574428
1938,2010,0.0596237
1938,2011,0.0604112
1938,2012,0.0600856
1938,2013,0.0604249
1938,2014,0.0620195
1938,2015,0.0660951
1938,2016,0.0661059
1938,2017,0.0648286
1938,2018,0.0659227
1938,2019,0.0661403
1938,2020,0.0665173
1938,2021,0.0670393
1938,2022,0.0676247
1938,2023,0.0683277
1938,2024,0.069052
1938,2025,0.0698586
1938,2026,0.070683
1938,2027,0.0715712
1938,2028,0.0716961
1939,1995,0.0646225
1939,1996,0.0711025
1939,1997,0.0727841
1939,1998,0.070314
1939,1999,0.074474
1939,2000,0.0743473
1939,2001,0.070821
1939,2002,0.066496
1939,2003,0.0633791
1939,2004,0.0576468
1939,2005,0.0579462
1939,2006,0.0562922
1939,2007,0.0577328
1939,2008,0.0581382
1939,2009,0.0574428
1939,2010,0.0596237
1939,2011,0.0604112
1939,2012,0.0600856
1939,2013,0.0604249
1939,2014,0.0620195
1939,2015,0.0660951
1939,2016,0.0661059
1939,2017,0.0648286
1939,2018,0.0659227
1939,2019,0.0661403
1939,2020,0.0665173
1939,2021,0.0670393
1939,2022,0.0676247
1939,2023,0.0683277
1939,2024,0.069052
1939,2025,0.0698586
1939,2026,0.070683
1939,2027,0.0715712
1939,2028,0.0716961
1940,1995,0.0646225
1940,1996,0.0711025
1940,1997,0.0727841
1940,1998,0.070314
1940,1999,0.074474
1940,2000,0.0743473
1940,2001,0.070821
1940,2002,0.066496
1940,2003,0.0633791
1940,2004,0.0576468
1940,2005,0.0579462
1940,2006,0.0562922
1940,2007,0.0577328
1940,2008,0.0581382
1940,2009,0.0574428
1940,2010,0.0596237
1940,2011,0.0604112
1940,2012,0.0600856
1940,2013,0.0604249
1940,2014,0.0620195
1940,2015,0.0660951
1940,2016,0.0661059
1940,2017,0.0648286
1940,2018,0.0659227
1940,2019,0.0661403
1940,2020,0.0665173
1940,2021,0.0670393
1940,2022,0.0676247
1940,2023,0.0683277
1940,2024,0.069052
1940,2025,0.0698586
1940,2026,0.070683
1940,2027,0.0715712
1940,2028,0.0716961
1941,1995,0.0646225
1941,1996,0.0711025
1941,1997,0.0727841
1941,1998,0.070314
1941,1999,0.074474
1941,2000,0.0743473
1941,2001,0.070821
1941,2002,0.066496
1941,2003,0.0633791
1941,2004,0.0576468
1941,2005,0.0579462
1941,2006,0.0562922
1941,2007,0.0577328
1941,2008,0.0581382
1941,2009,0.0574428
1941,2010,0.0596237
1941,2011,0.0604112
1941,2012,0.0600856
1941,2013,0.0604249
1941,2014,0.0620195
1941,2015,0.0660951
1941,2016,0.0661059
1941,2017,0.0648286
1941,2018,0.0659227
1941,2019,0.0661403
1941,2020,0.0665173
1941,2021,0.0670393
1941,2022,0.0676247
1941,2023,0.0683277
1941,2024,0.069052
1941,2025,0.0698586
1941,2026,0.070683
1941,2027,0.0715712
1941,2028,0.0716961
1942,1995,0.0646225
1942,1996,0.0711025
1942,1997,0.0727841
1942,1998,0.070314
1942,1999,0.074474
1942,2000,0.0743473
1942,2001,0.070821
1942,2002,0.066496
1942,2003,0.0633791
1942,2004,0.0576468
1942,2005,0.0579462
1942,2006,0.0562922
1942,2007,0.0577328
1942,2008,0.0581382
1942,2009,0.0574428
1942,2010,0.0596237
1942,2011,0.0604112
1942,2012,0.0600856
1942,2013,0.0604249
1942,2014,0.0620195
1942,2015,0.0660951
1942,2016,0.0661059
1942,2017,0.0648286
1942,2018,0.0659227
1942,2019,0.0661403
1942,2020,0.0665173
1942,2021,0.0670393
1942,2022,0.0676247
1942,2023,0.0683277
1942,2024,0.069052
1942,2025,0.0698586
1942,2026,0.070683
1942,2027,0.0715712
1942,2028,0.0716961
1943,1995,0.0646225
1943,1996,0.0711025
1943,1997,0.0727841
1943,1998,0.070314
1943,1999,0.074474
1943,2000,0.0743473
1943,2001,0.070821
1943,2002,0.066496
1943,2003,0.0633791
1943,2004,0.0576468
1943,2005,0.0579462
1943,2006,0.0562922
1943,2007,0.0577328
1943,2008,0.0581382
1943,2009,0.0574428
1943,2010,0.0596237
1943,2011,0.0604112
1943,2012,0.0600856
1943,2013,0.0604249
1943,2014,0.0620195
1943,2015,0.0660951
1943,2016,0.0661059
1943,2017,0.0648286
1943,2018,0.0659227
1943,2019,0.0661403
1943,2020,0.0665173
1943,2021,0.0670393
1943,2022,0.0676247
1943,2023,0.0683277
1943,2024,0.069052
1943,2025,0.0698586
1943,2026,0.070683
1943,2027,0.0715712
1943,2028,0.0716961
2002,1995,0.0646225
2002,1996,0.0711025
2002,1997,0.0727841
2002,1998,0.070314
2002,1999,0.074474
2002,2000,0.0743473
2002,2001,0.070821
2002,2002,0.066496
2002,2003,0.0633791
2002,2004,0.0576468
2002,2005,0.0579462
2002,2006,0.0562922
2002,2007,0.0577328
2002,2008,0.0581382
2002,2009,0.0574428
2002,2010,0.0596237
2002,2011,0.0604112
2002,2012,0.0600856
2002,2013,0.0604249
2002,2014,0.0620195
2002,2015,0.0660951
2002,2016,0.0661059
2002,2017,0.0648286
2002,2018,0.0659227
2002,2019,0.0661403
2002,2020,0.0665173
2002,2021,0.0670393
2002,2022,0.0676247
2002,2023,0.0683277
2002,2024,0.069052
2002,2025,0.0698586
2002,2026,0.070683
2002,2027,0.0715712
2002,2028,0.0716961
2003,1995,0.0646225
2003,1996,0.0711025
2003,1997,0.0727841
2003,1998,0.070314
2003,1999,0.074474
2003,2000,0.0743473
2003,2001,0.070821
2003,2002,0.066496
2003,2003,0.0633791
2003,2004,0.0576468
2003,2005,0.0579462
2003,2006,0.0562922
2003,2007,0.0577328
2003,2008,0.0581382
2003,2009,0.0574428
2003,2010,0.0596237
2003,2011,0.0604112
2003,2012,0.0600856
2003,2013,0.0604249
2003,2014,0.0620195
2003,2015,0.0660951
2003,2016,0.0661059
2003,2017,0.0648286
2003,2018,0.0659227
2003,2019,0.0661403
2003,2020,0.0665173
2003,2021,0.0670393
2003,2022,0.0676247
2003,2023,0.0683277
2003,2024,0.069052
2003,2025,0.0698586
2003,2026,0.070683
2003,2027,0.0715712
2003,2028,0.0716961
2004,1995,0.0646225
2004,1996,0.0711025
2004,1997,0.0727841
2004,1998,0.070314
2004,1999,0.074474
2004,2000,0.0743473
2004,2001,0.070821
2004,2002,0.066496
2004,2003,0.0633791
2004,2004,0.0576468
2004,2005,0.0579462
2004,2006,0.0562922
2004,2007,0.0577328
2004,2008,0.0581382
2004,2009,0.0574428
2004,2010,0.0596237
2004,2011,0.0604112
2004,2012,0.0600856
2004,2013,0.0604249
2004,2014,0.0620195
2004,2015,0.0660951
2004,2016,0.0661059
2004,2017,0.0648286
2004,2018,0.0659227
2004,2019,0.0661403
2004,2020,0.0665173
2004,2021,0.0670393
2004,2022,0.0676247
2004,2023,0.0683277
2004,2024,0.069052
2004,2025,0.0698586
2004,2026,0.070683
2004,2027,0.0715712
2004,2028,0.0716961
2012,1995,0.0646225
2012,1996,0.0711025
2012,1997,0.0727841
2012,1998,0.070314
2012,1999,0.074474
2012,2000,0.0743473
2012,2001,0.070821
2012,2002,0.066496
2012,2003,0.0633791
2012,2004,0.0576468
2012,2005,0.0579462
2012,2006,0.0562922
2012,2007,0.0577328
2012,2008,0.0581382
2012,2009,0.0574428
2012,2010,0.0596237
2012,2011,0.0604112
2012,2012,0.0600856
2012,2013,0.0604249
2012,2014,0.0620195
2012,2015,0.0660951
2012,2016,0.0661059
2012,2017,0.0648286
2012,2018,0.0659227
2012,2019,0.0661403
2012,2020,0.0665173
2012,2021,0.0670393
2012,2022,0.0676247
2012,2023,0.0683277
2012,2024,0.069052
2012,2025,0.0698586
2012,2026,0.070683
2012,2027,0.0715712
2012,2028,0.0716961
2014,1995,0.0646225
2014,1996,0.0711025
2014,1997,0.0727841
2014,1998,0.070314
2014,1999,0.074474
2014,2000,0.0743473
2014,2001,0.070821
2014,2002,0.066496
2014,2003,0.0633791
2014,2004,0.0576468
2014,2005,0.0579462
2014,2006,0.0562922
2014,2007,0.0577328
2014,2008,0.0581382
2014,2009,0.0574428
2014,2010,0.0596237
2014,2011,0.0604112
2014,2012,0.0600856
2014,2013,0.0604249
2014,2014,0.0620195
2014,2015,0.0660951
2014,2016,0.0661059
2014,2017,0.0648286
2014,2018,0.0659227
2014,2019,0.0661403
2014,2020,0.0665173
2014,2021,0.0670393
2014,2022,0.0676247
2014,2023,0.0683277
2014,2024,0.069052
2014,2025,0.0698586
2014,2026,0.070683
2014,2027,0.0715712
2014,2028,0.0716961
2015,1995,0.0646225
2015,1996,0.0711025
2015,1997,0.0727841
2015,1998,0.070314
2015,1999,0.074474
2015,2000,0.0743473
2015,2001,0.070821
2015,2002,0.066496
2015,2003,0.0633791
2015,2004,0.0576468
2015,2005,0.0579462
2015,2006,0.0562922
2015,2007,0.0577328
2015,2008,0.0581382
2015,2009,0.0574428
2015,2010,0.0596237
2015,2011,0.0604112
2015,2012,0.0600856
