rgn_id,year,pressure_score
1804,1950,1
1804,1951,1
1804,1952,1
1804,1953,1
1804,1954,1
1804,1955,1
1804,1956,1
1804,1957,1
1804,1958,1
1804,1959,1
1804,1960,1
1804,1961,1
1804,1962,1
1804,1963,1
1804,1964,1
1804,1965,1
1804,1966,1
1804,1967,1
1804,1968,1
1804,1969,1
1804,1970,0.991470588235294
1804,1971,0.835588235294118
1804,1972,0.802352941176471
1804,1973,0.605588235294118
1804,1974,0.537352941176471
1804,1975,0.526470588235294
1804,1976,0.631176470588235
1804,1977,0.523235294117647
1804,1978,0.486764705882353
1804,1979,0.647352941176471
1804,1980,0.604117647058824
1804,1981,0.555882352941176
1804,1982,0.577352941176471
1804,1983,0.547058823529412
1804,1984,0.236470588235294
1804,1985,0.226764705882353
1804,1986,0.111470588235294
1804,1987,0.110588235294118
1804,1988,0.0367647058823529
1804,1989,0.0138235294117647
1804,1990,0.0129411764705882
1804,1991,5.88235294117647e-4
1804,1992,0.0279411764705882
1804,1993,0.0664705882352941
1804,1994,0.0802941176470588
1804,1995,0.0641176470588235
1804,1996,0.114117647058824
1804,1997,0.147941176470588
1804,1998,0.183823529411765
1804,1999,0.173823529411765
1804,2000,0.143235294117647
1804,2001,0.162352941176471
1804,2002,0.186470588235294
1804,2003,0.190294117647059
1804,2004,0.16
1804,2005,0.187941176470588
1804,2006,0.204117647058824
1804,2007,0.175588235294118
1804,2008,0.157352941176471
1804,2009,0.142352941176471
1804,2010,0.137647058823529
1804,2011,0.156764705882353
1804,2012,0.136470588235294
1804,2013,0.174705882352941
1804,2014,0.216470588235294
1804,2015,0.194117647058824
1804,2016,0.173823529411765
1805,1950,1
1805,1951,1
1805,1952,1
1805,1953,1
1805,1954,1
1805,1955,1
1805,1956,1
1805,1957,1
1805,1958,1
1805,1959,1
1805,1960,1
1805,1961,1
1805,1962,1
1805,1963,1
1805,1964,1
1805,1965,1
1805,1966,1
1805,1967,1
1805,1968,1
1805,1969,1
1805,1970,0.991470588235294
1805,1971,0.835588235294118
1805,1972,0.802352941176471
1805,1973,0.605588235294118
1805,1974,0.537352941176471
1805,1975,0.526470588235294
1805,1976,0.631176470588235
1805,1977,0.523235294117647
1805,1978,0.486764705882353
1805,1979,0.647352941176471
1805,1980,0.604117647058824
1805,1981,0.555882352941176
1805,1982,0.577352941176471
1805,1983,0.547058823529412
1805,1984,0.236470588235294
1805,1985,0.226764705882353
1805,1986,0.111470588235294
1805,1987,0.110588235294118
1805,1988,0.0367647058823529
1805,1989,0.0138235294117647
1805,1990,0.0129411764705882
1805,1991,5.88235294117647e-4
1805,1992,0.0279411764705882
1805,1993,0.0664705882352941
1805,1994,0.0802941176470588
1805,1995,0.0641176470588235
1805,1996,0.114117647058824
1805,1997,0.147941176470588
1805,1998,0.183823529411765
1805,1999,0.173823529411765
1805,2000,0.143235294117647
1805,2001,0.162352941176471
1805,2002,0.186470588235294
1805,2003,0.190294117647059
1805,2004,0.16
1805,2005,0.187941176470588
1805,2006,0.204117647058824
1805,2007,0.175588235294118
1805,2008,0.157352941176471
1805,2009,0.142352941176471
1805,2010,0.137647058823529
1805,2011,0.156764705882353
1805,2012,0.136470588235294
1805,2013,0.174705882352941
1805,2014,0.216470588235294
1805,2015,0.194117647058824
1805,2016,0.173823529411765
1811,1950,1
1811,1951,1
1811,1952,1
1811,1953,1
1811,1954,1
1811,1955,1
1811,1956,1
1811,1957,1
1811,1958,1
1811,1959,1
1811,1960,1
1811,1961,1
1811,1962,1
1811,1963,1
1811,1964,1
1811,1965,1
1811,1966,1
1811,1967,1
1811,1968,1
1811,1969,1
1811,1970,0.991470588235294
1811,1971,0.835588235294118
1811,1972,0.802352941176471
1811,1973,0.605588235294118
1811,1974,0.537352941176471
1811,1975,0.526470588235294
1811,1976,0.631176470588235
1811,1977,0.523235294117647
1811,1978,0.486764705882353
1811,1979,0.647352941176471
1811,1980,0.604117647058824
1811,1981,0.555882352941176
1811,1982,0.577352941176471
1811,1983,0.547058823529412
1811,1984,0.236470588235294
1811,1985,0.226764705882353
1811,1986,0.111470588235294
1811,1987,0.110588235294118
1811,1988,0.0367647058823529
1811,1989,0.0138235294117647
1811,1990,0.0129411764705882
1811,1991,5.88235294117647e-4
1811,1992,0.0279411764705882
1811,1993,0.0664705882352941
1811,1994,0.0802941176470588
1811,1995,0.0641176470588235
1811,1996,0.114117647058824
1811,1997,0.147941176470588
1811,1998,0.183823529411765
1811,1999,0.173823529411765
1811,2000,0.143235294117647
1811,2001,0.162352941176471
1811,2002,0.186470588235294
1811,2003,0.190294117647059
1811,2004,0.16
1811,2005,0.187941176470588
1811,2006,0.204117647058824
1811,2007,0.175588235294118
1811,2008,0.157352941176471
1811,2009,0.142352941176471
1811,2010,0.137647058823529
1811,2011,0.156764705882353
1811,2012,0.136470588235294
1811,2013,0.174705882352941
1811,2014,0.216470588235294
1811,2015,0.194117647058824
1811,2016,0.173823529411765
1812,1950,1
1812,1951,1
1812,1952,1
1812,1953,1
1812,1954,1
1812,1955,1
1812,1956,1
1812,1957,1
1812,1958,1
1812,1959,1
1812,1960,1
1812,1961,1
1812,1962,1
1812,1963,1
1812,1964,1
1812,1965,1
1812,1966,1
1812,1967,1
1812,1968,1
1812,1969,1
1812,1970,0.991470588235294
1812,1971,0.835588235294118
1812,1972,0.802352941176471
1812,1973,0.605588235294118
1812,1974,0.537352941176471
1812,1975,0.526470588235294
1812,1976,0.631176470588235
1812,1977,0.523235294117647
1812,1978,0.486764705882353
1812,1979,0.647352941176471
1812,1980,0.604117647058824
