rgn_id,year,pressure_score
1804,2014,0.112425
1804,2015,0.106258333333333
1804,2016,0.104533333333333
1804,2017,0.0990416666666669
1804,2018,0.097416666666667
1805,2014,0.112425
1805,2015,0.106258333333333
1805,2016,0.104533333333333
1805,2017,0.0990416666666669
1805,2018,0.097416666666667
1811,2014,0.112425
1811,2015,0.106258333333333
1811,2016,0.104533333333333
1811,2017,0.0990416666666669
1811,2018,0.097416666666667
1812,2014,0.112425
1812,2015,0.106258333333333
1812,2016,0.104533333333333
1812,2017,0.0990416666666669
1812,2018,0.097416666666667
1813,2014,0.112425
1813,2015,0.106258333333333
1813,2016,0.104533333333333
1813,2017,0.0990416666666669
1813,2018,0.097416666666667
1815,2014,0.112425
1815,2015,0.106258333333333
1815,2016,0.104533333333333
1815,2017,0.0990416666666669
1815,2018,0.097416666666667
1816,2014,0.112425
1816,2015,0.106258333333333
1816,2016,0.104533333333333
1816,2017,0.0990416666666669
1816,2018,0.097416666666667
1818,2014,0.112425
1818,2015,0.106258333333333
1818,2016,0.104533333333333
1818,2017,0.0990416666666669
1818,2018,0.097416666666667
1820,2014,0.112425
1820,2015,0.106258333333333
1820,2016,0.104533333333333
1820,2017,0.0990416666666669
1820,2018,0.097416666666667
1822,2014,0.112425
1822,2015,0.106258333333333
1822,2016,0.104533333333333
1822,2017,0.0990416666666669
1822,2018,0.097416666666667
1824,2014,0.112425
1824,2015,0.106258333333333
1824,2016,0.104533333333333
1824,2017,0.0990416666666669
1824,2018,0.097416666666667
1827,2014,0.112425
1827,2015,0.106258333333333
1827,2016,0.104533333333333
1827,2017,0.0990416666666669
1827,2018,0.097416666666667
1828,2014,0.112425
1828,2015,0.106258333333333
1828,2016,0.104533333333333
1828,2017,0.0990416666666669
1828,2018,0.097416666666667
1832,2014,0.112425
1832,2015,0.106258333333333
1832,2016,0.104533333333333
1832,2017,0.0990416666666669
1832,2018,0.097416666666667
1833,2014,0.112425
1833,2015,0.106258333333333
1833,2016,0.104533333333333
1833,2017,0.0990416666666669
1833,2018,0.097416666666667
1834,2014,0.112425
1834,2015,0.106258333333333
1834,2016,0.104533333333333
