rgn_id,year,pressure_score
1804,2007,0.40812210782207903
1804,2008,0.412518797473984
1804,2009,0.430419940563077
1804,2010,0.444631227939932
1804,2011,0.44908687592704
1804,2012,0.45806920114453
1804,2013,0.461492794867935
1804,2014,0.458299331737066
1804,2015,0.455791385132023
1805,2007,0.40812210782207903
1805,2008,0.412518797473984
1805,2009,0.430419940563077
1805,2010,0.444631227939932
1805,2011,0.44908687592704
1805,2012,0.45806920114453
1805,2013,0.461492794867935
1805,2014,0.458299331737066
1805,2015,0.455791385132023
1811,2007,0.40812210782207903
1811,2008,0.412518797473984
1811,2009,0.430419940563077
1811,2010,0.444631227939932
1811,2011,0.44908687592704
1811,2012,0.45806920114453
1811,2013,0.461492794867935
1811,2014,0.458299331737066
1811,2015,0.455791385132023
1812,2007,0.40812210782207903
1812,2008,0.412518797473984
1812,2009,0.430419940563077
1812,2010,0.444631227939932
1812,2011,0.44908687592704
1812,2012,0.45806920114453
1812,2013,0.461492794867935
1812,2014,0.458299331737066
1812,2015,0.455791385132023
1813,2007,0.40812210782207903
1813,2008,0.412518797473984
1813,2009,0.430419940563077
1813,2010,0.444631227939932
1813,2011,0.44908687592704
1813,2012,0.45806920114453
1813,2013,0.461492794867935
1813,2014,0.458299331737066
1813,2015,0.455791385132023
1815,2007,0.40812210782207903
1815,2008,0.412518797473984
1815,2009,0.430419940563077
1815,2010,0.444631227939932
1815,2011,0.44908687592704
1815,2012,0.45806920114453
1815,2013,0.461492794867935
1815,2014,0.458299331737066
1815,2015,0.455791385132023
1816,2007,0.40812210782207903
1816,2008,0.412518797473984
1816,2009,0.430419940563077
1816,2010,0.444631227939932
1816,2011,0.44908687592704
1816,2012,0.45806920114453
1816,2013,0.461492794867935
1816,2014,0.458299331737066
1816,2015,0.455791385132023
1818,2007,0.40812210782207903
1818,2008,0.412518797473984
1818,2009,0.430419940563077
1818,2010,0.444631227939932
1818,2011,0.44908687592704
1818,2012,0.45806920114453
1818,2013,0.461492794867935
1818,2014,0.458299331737066
1818,2015,0.455791385132023
1820,2007,0.40812210782207903
1820,2008,0.412518797473984
1820,2009,0.430419940563077
1820,2010,0.444631227939932
1820,2011,0.44908687592704
1820,2012,0.45806920114453
1820,2013,0.461492794867935
1820,2014,0.458299331737066
1820,2015,0.455791385132023
1822,2007,0.40812210782207903
1822,2008,0.412518797473984
1822,2009,0.430419940563077
1822,2010,0.444631227939932
1822,2011,0.44908687592704
1822,2012,0.45806920114453
1822,2013,0.461492794867935
1822,2014,0.458299331737066
1822,2015,0.455791385132023
1824,2007,0.40812210782207903
1824,2008,0.412518797473984
