rgn_id,year,pressure_score
1804,2015,0.470546550923039
1805,2015,0.470546550923039
1811,2015,0.470546550923039
1812,2015,0.470546550923039
1813,2015,0.470546550923039
1815,2015,0.470546550923039
1816,2015,0.470546550923039
1818,2015,0.470546550923039
1820,2015,0.470546550923039
1822,2015,0.470546550923039
1824,2015,0.470546550923039
1827,2015,0.470546550923039
1828,2015,0.470546550923039
1832,2015,0.470546550923039
1833,2015,0.470546550923039
1834,2015,0.470546550923039
1835,2015,0.470546550923039
1836,2015,0.470546550923039
1837,2015,0.470546550923039
1838,2015,0.470546550923039
1840,2015,0.470546550923039
1841,2015,0.470546550923039
1845,2015,0.470546550923039
1848,2015,0.470546550923039
1849,2015,0.470546550923039
1850,2015,0.470546550923039
1851,2015,0.470546550923039
1852,2015,0.470546550923039
1853,2015,0.470546550923039
1854,2015,0.470546550923039
1856,2015,0.470546550923039
1857,2015,0.470546550923039
1859,2015,0.470546550923039
1860,2015,0.470546550923039
1865,2015,0.470546550923039
1866,2015,0.470546550923039
1867,2015,0.470546550923039
1868,2015,0.470546550923039
1870,2015,0.470546550923039
1871,2015,0.470546550923039
1874,2015,0.470546550923039
1902,2015,0.470546550923039
1903,2015,0.470546550923039
1911,2015,0.470546550923039
1913,2015,0.470546550923039
1917,2015,0.470546550923039
1919,2015,0.470546550923039
1920,2015,0.470546550923039
1923,2015,0.470546550923039
1924,2015,0.470546550923039
1925,2015,0.470546550923039
1926,2015,0.470546550923039
1927,2015,0.470546550923039
1928,2015,0.470546550923039
1929,2015,0.470546550923039
1931,2015,0.470546550923039
1933,2015,0.470546550923039
1936,2015,0.470546550923039
1938,2015,0.470546550923039
1939,2015,0.470546550923039
1940,2015,0.470546550923039
1941,2015,0.470546550923039
1942,2015,0.470546550923039
1943,2015,0.470546550923039
2002,2015,0.470546550923039
2003,2015,0.470546550923039
2004,2015,0.470546550923039
2012,2015,0.470546550923039
2014,2015,0.470546550923039
2015,2015,0.470546550923039
2017,2015,0.470546550923039
2018,2015,0.470546550923039
2019,2015,0.470546550923039
2020,2015,0.470546550923039
2022,2015,0.470546550923039
2023,2015,0.470546550923039
2024,2015,0.470546550923039
2025,2015,0.470546550923039
2027,2015,0.470546550923039
2028,2015,0.470546550923039
2030,2015,0.470546550923039
