rgn_id,taxa_code,taxa_group,year,tonnes
1804,Arctic char_1052,F,2008,468
1804,Arctic char_1052,F,2009,421.1
1804,Arctic char_1052,F,2010,492
1804,Arctic char_1052,F,2011,276.49
1804,Arctic char_1052,F,2012,308.9
1804,Arctic char_1052,F,2013,280.5
1804,Arctic char_1052,F,2014,285.2
1804,Arctic char_1052,F,2015,258.81
1804,Arctic char_1052,F,2016,333.4
1804,Atlantic cod_1053,F,1987,5
1804,Atlantic cod_1053,F,1988,74
1804,Atlantic cod_1053,F,1989,125
1804,Atlantic cod_1053,F,1990,555
1804,Atlantic cod_1053,F,1991,0
1804,Atlantic cod_1053,F,1992,232
1804,Atlantic cod_1053,F,1993,367
1804,Atlantic cod_1053,F,1994,569
1804,Atlantic cod_1053,F,1995,284
1804,Atlantic cod_1053,F,1996,191
1804,Atlantic cod_1053,F,1997,304
1804,Atlantic cod_1053,F,1998,199
1804,Atlantic cod_1053,F,1999,157
1804,Atlantic cod_1053,F,2000,169
1804,Atlantic cod_1053,F,2001,864
1804,Atlantic cod_1053,F,2002,1258
1804,Atlantic cod_1053,F,2003,2185
1804,Atlantic cod_1053,F,2004,3165
1804,Atlantic cod_1053,F,2005,7409
1804,Atlantic cod_1053,F,2006,11087
1804,Atlantic cod_1053,F,2007,11104
1804,Atlantic cod_1053,F,2008,18052
1804,Atlantic cod_1053,F,2009,20923.7
1804,Atlantic cod_1053,F,2010,21239.94
1804,Atlantic cod_1053,F,2011,15273
1804,Atlantic cod_1053,F,2012,10032.7
1804,Atlantic cod_1053,F,2013,3769.5
1804,Atlantic cod_1053,F,2014,1386
1804,Atlantic cod_1053,F,2015,4.58
1804,Atlantic cod_1053,F,2016,450.1
1804,Atlantic halibut_1054,F,2002,424
1804,Atlantic halibut_1054,F,2003,427
1804,Atlantic halibut_1054,F,2004,631
1804,Atlantic halibut_1054,F,2005,1197
1804,Atlantic halibut_1054,F,2006,1185
1804,Atlantic halibut_1054,F,2007,2308
1804,Atlantic halibut_1054,F,2008,1587
1804,Atlantic halibut_1054,F,2009,1568.1
1804,Atlantic halibut_1054,F,2010,1610
1804,Atlantic halibut_1054,F,2011,2767.21
1804,Atlantic halibut_1054,F,2012,1740.8
1804,Atlantic halibut_1054,F,2013,1385.2
1804,Atlantic halibut_1054,F,2014,1257
1804,Atlantic halibut_1054,F,2015,1243.4
1804,Atlantic halibut_1054,F,2016,1460.9
1804,Atlantic salmon_1055,F,1964,1
1804,Atlantic salmon_1055,F,1965,2
1804,Atlantic salmon_1055,F,1966,4
1804,Atlantic salmon_1055,F,1967,8
1804,Atlantic salmon_1055,F,1968,15
1804,Atlantic salmon_1055,F,1969,27
1804,Atlantic salmon_1055,F,1970,50
1804,Atlantic salmon_1055,F,1971,98
1804,Atlantic salmon_1055,F,1972,146
1804,Atlantic salmon_1055,F,1973,171
1804,Atlantic salmon_1055,F,1974,601
1804,Atlantic salmon_1055,F,1975,862
1804,Atlantic salmon_1055,F,1976,1431
1804,Atlantic salmon_1055,F,1977,2137
1804,Atlantic salmon_1055,F,1978,3540
1804,Atlantic salmon_1055,F,1979,4389
1804,Atlantic salmon_1055,F,1980,4312
1804,Atlantic salmon_1055,F,1981,8418
1804,Atlantic salmon_1055,F,1982,10695
1804,Atlantic salmon_1055,F,1983,17298
1804,Atlantic salmon_1055,F,1984,21881
1804,Atlantic salmon_1055,F,1985,29473
1804,Atlantic salmon_1055,F,1986,44831
1804,Atlantic salmon_1055,F,1987,46453
1804,Atlantic salmon_1055,F,1988,78744
1804,Atlantic salmon_1055,F,1989,111337
1804,Atlantic salmon_1055,F,1990,145990
1804,Atlantic salmon_1055,F,1991,154900
1804,Atlantic salmon_1055,F,1992,124138
1804,Atlantic salmon_1055,F,1993,155581
1804,Atlantic salmon_1055,F,1994,202459
1804,Atlantic salmon_1055,F,1995,261522
1804,Atlantic salmon_1055,F,1996,297557
1804,Atlantic salmon_1055,F,1997,332581
1804,Atlantic salmon_1055,F,1998,360806
1804,Atlantic salmon_1055,F,1999,425154
1804,Atlantic salmon_1055,F,2000,440061
1804,Atlantic salmon_1055,F,2001,436103
1804,Atlantic salmon_1055,F,2002,462495
1804,Atlantic salmon_1055,F,2003,509544
1804,Atlantic salmon_1055,F,2004,563815
1804,Atlantic salmon_1055,F,2005,586512
1804,Atlantic salmon_1055,F,2006,629888
1804,Atlantic salmon_1055,F,2007,744222
1804,Atlantic salmon_1055,F,2008,737694
1804,Atlantic salmon_1055,F,2009,862907.7
1804,Atlantic salmon_1055,F,2010,939536
1804,Atlantic salmon_1055,F,2011,1064868
1804,Atlantic salmon_1055,F,2012,1232094.9
1804,Atlantic salmon_1055,F,2013,1168324
1804,Atlantic salmon_1055,F,2014,1258355.9
1804,Atlantic salmon_1055,F,2015,1303345.8
1804,Atlantic salmon_1055,F,2016,1233619.2
1804,Blue mussel_1056,BI,1986,170
1804,Blue mussel_1056,BI,1987,127
1804,Blue mussel_1056,BI,1988,87
1804,Blue mussel_1056,BI,1989,43
1804,Blue mussel_1056,BI,1990,77
1804,Blue mussel_1056,BI,1991,0
1804,Blue mussel_1056,BI,1992,0
1804,Blue mussel_1056,BI,1993,0
1804,Blue mussel_1056,BI,1994,542
1804,Blue mussel_1056,BI,1995,388
1804,Blue mussel_1056,BI,1996,184
1804,Blue mussel_1056,BI,1997,502
1804,Blue mussel_1056,BI,1998,309
1804,Blue mussel_1056,BI,1999,662
1804,Blue mussel_1056,BI,2000,852
1804,Blue mussel_1056,BI,2001,920
1804,Blue mussel_1056,BI,2002,2557
1804,Blue mussel_1056,BI,2003,1829
1804,Blue mussel_1056,BI,2004,3747
1804,Blue mussel_1056,BI,2005,4885
1804,Blue mussel_1056,BI,2006,3714
1804,Blue mussel_1056,BI,2007,2661
1804,Blue mussel_1056,BI,2008,2034
1804,Blue mussel_1056,BI,2009,1649.1
1804,Blue mussel_1056,BI,2010,1930
1804,Blue mussel_1056,BI,2011,1742.46
1804,Blue mussel_1056,BI,2012,1966.9
1804,Blue mussel_1056,BI,2013,2328.44
1804,Blue mussel_1056,BI,2014,1983.3
1804,Blue mussel_1056,BI,2015,2731.03
1804,Blue mussel_1056,BI,2016,2176.4
1804,Chars nei_1057,F,1982,7
1804,Chars nei_1057,F,1983,9
1804,Chars nei_1057,F,1984,3
1804,Chars nei_1057,F,1985,2
1804,Chars nei_1057,F,1986,2
1804,Chars nei_1057,F,1987,1
1804,Chars nei_1057,F,1988,7
1804,Chars nei_1057,F,1989,40
1804,Chars nei_1057,F,1990,161
1804,Chars nei_1057,F,1991,150
1804,Chars nei_1057,F,1992,150
1804,Chars nei_1057,F,1993,200
1804,Chars nei_1057,F,1994,262
1804,Chars nei_1057,F,1995,273
1804,Chars nei_1057,F,1996,221
1804,Chars nei_1057,F,1997,350
1804,Chars nei_1057,F,1998,189
1804,Chars nei_1057,F,1999,498
1804,Chars nei_1057,F,2000,282
1804,Chars nei_1057,F,2001,318
1804,Chars nei_1057,F,2002,319
1804,Chars nei_1057,F,2003,272
1804,Chars nei_1057,F,2004,365
1804,Chars nei_1057,F,2005,365
1804,Chars nei_1057,F,2006,881
1804,Chars nei_1057,F,2007,394
1804,Chars nei_1057,F,2008,0
1804,Chars nei_1057,F,2009,0
1804,Chars nei_1057,F,2010,0
1804,Chars nei_1057,F,2011,0
1804,Chars nei_1057,F,2012,0
1804,Chars nei_1057,F,2013,0
1804,Chars nei_1057,F,2014,0
1804,Chars nei_1057,F,2015,0
1804,Chars nei_1057,F,2016,0
1804,European flat oyster_1058,BI,1986,4
1804,European flat oyster_1058,BI,1987,5
1804,European flat oyster_1058,BI,1988,5
1804,European flat oyster_1058,BI,1989,6
1804,European flat oyster_1058,BI,1990,4
1804,European flat oyster_1058,BI,1991,0
1804,European flat oyster_1058,BI,1992,0
1804,European flat oyster_1058,BI,1993,0
1804,European flat oyster_1058,BI,1994,0
1804,European flat oyster_1058,BI,1995,0
1804,European flat oyster_1058,BI,1996,0
1804,European flat oyster_1058,BI,1997,0
1804,European flat oyster_1058,BI,1998,0
1804,European flat oyster_1058,BI,1999,41
1804,European flat oyster_1058,BI,2000,8
1804,European flat oyster_1058,BI,2001,3
1804,European flat oyster_1058,BI,2002,2
1804,European flat oyster_1058,BI,2003,2
1804,European flat oyster_1058,BI,2004,3
1804,European flat oyster_1058,BI,2005,2
1804,European flat oyster_1058,BI,2006,1
1804,European flat oyster_1058,BI,2007,4
1804,European flat oyster_1058,BI,2008,3.3
1804,European flat oyster_1058,BI,2009,3.75
1804,European flat oyster_1058,BI,2010,2
1804,European flat oyster_1058,BI,2011,2
1804,European flat oyster_1058,BI,2012,2
1804,European flat oyster_1058,BI,2013,5.04
1804,European flat oyster_1058,BI,2014,4.3
1804,European flat oyster_1058,BI,2015,9.91
1804,European flat oyster_1058,BI,2016,11.4
1804,Finfishes nei_1059,F,1994,287
1804,Finfishes nei_1059,F,1995,444
1804,Finfishes nei_1059,F,1996,397
1804,Finfishes nei_1059,F,1997,585
1804,Finfishes nei_1059,F,1998,823
1804,Finfishes nei_1059,F,1999,662
1804,Finfishes nei_1059,F,2000,1141
1804,Finfishes nei_1059,F,2001,754
1804,Finfishes nei_1059,F,2002,663
1804,Finfishes nei_1059,F,2003,1229
1804,Finfishes nei_1059,F,2004,1608
1804,Finfishes nei_1059,F,2005,2549
1804,Finfishes nei_1059,F,2006,2798
1804,Finfishes nei_1059,F,2007,3365
1804,Finfishes nei_1059,F,2008,3240
1804,Finfishes nei_1059,F,2009,218.1
1804,Finfishes nei_1059,F,2010,256
1804,Finfishes nei_1059,F,2011,237
1804,Finfishes nei_1059,F,2012,273.1
1804,Finfishes nei_1059,F,2013,191
1804,Finfishes nei_1059,F,2014,211.5
1804,Finfishes nei_1059,F,2015,206.34
1804,Finfishes nei_1059,F,2016,228.5
1804,Great Atlantic scallop_1060,BI,2009,7.7
1804,Great Atlantic scallop_1060,BI,2010,10
1804,Great Atlantic scallop_1060,BI,2011,12.74
1804,Great Atlantic scallop_1060,BI,2012,21
1804,Great Atlantic scallop_1060,BI,2013,23.01
1804,Great Atlantic scallop_1060,BI,2014,12.92
1804,Great Atlantic scallop_1060,BI,2015,20.61
1804,Great Atlantic scallop_1060,BI,2016,11.5
1804,Marine crustaceans nei_1061,CRUST,2002,18
1804,Marine crustaceans nei_1061,CRUST,2003,2
1804,Marine crustaceans nei_1061,CRUST,2004,21
1804,Marine crustaceans nei_1061,CRUST,2005,14
1804,Marine crustaceans nei_1061,CRUST,2006,30
1804,Marine crustaceans nei_1061,CRUST,2007,30
1804,Marine crustaceans nei_1061,CRUST,2008,11
1804,Marine crustaceans nei_1061,CRUST,2009,67.8
1804,Marine crustaceans nei_1061,CRUST,2010,59
1804,Marine crustaceans nei_1061,CRUST,2011,169.44
1804,Marine crustaceans nei_1061,CRUST,2012,10.8
1804,Marine crustaceans nei_1061,CRUST,2013,6.79
1804,Marine crustaceans nei_1061,CRUST,2014,15.2
1804,Marine crustaceans nei_1061,CRUST,2015,11.42
1804,Marine crustaceans nei_1061,CRUST,2016,13.5
1804,Pacific cupped oyster_1062,BI,1986,1
1804,Pacific cupped oyster_1062,BI,1987,1
1804,Pacific cupped oyster_1062,BI,1988,0.1
1804,Pacific cupped oyster_1062,BI,1989,0.1
1804,Pacific cupped oyster_1062,BI,1990,0.1
1804,Pacific cupped oyster_1062,BI,1991,0.1
1804,Pacific cupped oyster_1062,BI,1992,0.1
1804,Pacific cupped oyster_1062,BI,1993,0.1
1804,Pacific cupped oyster_1062,BI,1994,0.1
1804,Pacific cupped oyster_1062,BI,1995,0.1
1804,Pacific cupped oyster_1062,BI,1996,0.1
1804,Pacific cupped oyster_1062,BI,1997,0.1
1804,Pacific cupped oyster_1062,BI,1998,0.1
1804,Pacific cupped oyster_1062,BI,1999,0.1
1804,Pacific cupped oyster_1062,BI,2000,0.1
1804,Pacific cupped oyster_1062,BI,2001,0.1
1804,Pacific cupped oyster_1062,BI,2002,0.1
1804,Pacific cupped oyster_1062,BI,2003,0.1
1804,Pacific cupped oyster_1062,BI,2004,0.1
1804,Pacific cupped oyster_1062,BI,2005,0.1
1804,Pacific cupped oyster_1062,BI,2006,0.1
1804,Pacific cupped oyster_1062,BI,2007,0.1
1804,Pacific cupped oyster_1062,BI,2008,0
1804,Pacific cupped oyster_1062,BI,2009,0
1804,Pacific cupped oyster_1062,BI,2010,0
1804,Pacific cupped oyster_1062,BI,2011,0
1804,Pacific cupped oyster_1062,BI,2012,0
1804,Pacific cupped oyster_1062,BI,2013,0
1804,Pacific cupped oyster_1062,BI,2014,0
1804,Pacific cupped oyster_1062,BI,2015,0
1804,Pacific cupped oyster_1062,BI,2016,0
1804,Rainbow trout_1063,F,1950,0.1
1804,Rainbow trout_1063,F,1951,0.1
1804,Rainbow trout_1063,F,1952,0.1
1804,Rainbow trout_1063,F,1953,0
1804,Rainbow trout_1063,F,1954,0
1804,Rainbow trout_1063,F,1955,0
1804,Rainbow trout_1063,F,1956,0
1804,Rainbow trout_1063,F,1957,200
1804,Rainbow trout_1063,F,1958,0
1804,Rainbow trout_1063,F,1959,1e3
1804,Rainbow trout_1063,F,1960,1900
1804,Rainbow trout_1063,F,1961,900
1804,Rainbow trout_1063,F,1962,200
1804,Rainbow trout_1063,F,1963,100
1804,Rainbow trout_1063,F,1964,600
1804,Rainbow trout_1063,F,1965,200
1804,Rainbow trout_1063,F,1966,200
1804,Rainbow trout_1063,F,1967,310
1804,Rainbow trout_1063,F,1968,350
1804,Rainbow trout_1063,F,1969,400
1804,Rainbow trout_1063,F,1970,430
1804,Rainbow trout_1063,F,1971,433
1804,Rainbow trout_1063,F,1972,778
1804,Rainbow trout_1063,F,1973,1001
1804,Rainbow trout_1063,F,1974,1726
1804,Rainbow trout_1063,F,1975,1655
1804,Rainbow trout_1063,F,1976,2045
1804,Rainbow trout_1063,F,1977,1795
1804,Rainbow trout_1063,F,1978,2105
1804,Rainbow trout_1063,F,1979,2988
1804,Rainbow trout_1063,F,1980,3668
1804,Rainbow trout_1063,F,1981,4624
1804,Rainbow trout_1063,F,1982,4627
1804,Rainbow trout_1063,F,1983,5405
1804,Rainbow trout_1063,F,1984,3569
1804,Rainbow trout_1063,F,1985,5142
1804,Rainbow trout_1063,F,1986,4384
1804,Rainbow trout_1063,F,1987,8787
1804,Rainbow trout_1063,F,1988,9351
1804,Rainbow trout_1063,F,1989,3640
1804,Rainbow trout_1063,F,1990,3796
1804,Rainbow trout_1063,F,1991,5655
1804,Rainbow trout_1063,F,1992,6582
1804,Rainbow trout_1063,F,1993,8351
1804,Rainbow trout_1063,F,1994,14367
1804,Rainbow trout_1063,F,1995,14704
1804,Rainbow trout_1063,F,1996,22966
1804,Rainbow trout_1063,F,1997,33295
1804,Rainbow trout_1063,F,1998,48431
1804,Rainbow trout_1063,F,1999,48691
1804,Rainbow trout_1063,F,2000,48778
1804,Rainbow trout_1063,F,2001,71764
1804,Rainbow trout_1063,F,2002,83559
1804,Rainbow trout_1063,F,2003,68931
1804,Rainbow trout_1063,F,2004,63401
1804,Rainbow trout_1063,F,2005,58875
1804,Rainbow trout_1063,F,2006,62702
1804,Rainbow trout_1063,F,2007,77381
1804,Rainbow trout_1063,F,2008,85176
1804,Rainbow trout_1063,F,2009,73989.8
1804,Rainbow trout_1063,F,2010,54579
1804,Rainbow trout_1063,F,2011,58472
1804,Rainbow trout_1063,F,2012,74583
1804,Rainbow trout_1063,F,2013,71448.6
1804,Rainbow trout_1063,F,2014,68910.2
1804,Rainbow trout_1063,F,2015,72921.39
1804,Rainbow trout_1063,F,2016,87774.5
1804,Scallops nei_1064,BI,1999,67
1804,Scallops nei_1064,BI,2000,38
1804,Scallops nei_1064,BI,2001,22
1804,Scallops nei_1064,BI,2002,5
1804,Scallops nei_1064,BI,2003,1
1804,Scallops nei_1064,BI,2004,46
1804,Scallops nei_1064,BI,2005,3
1804,Scallops nei_1064,BI,2006,4
1804,Scallops nei_1064,BI,2007,6
1804,Scallops nei_1064,BI,2008,3.7
1804,Scallops nei_1064,BI,2009,0
1804,Scallops nei_1064,BI,2010,0
1804,Scallops nei_1064,BI,2011,0
1804,Scallops nei_1064,BI,2012,0
1804,Scallops nei_1064,BI,2013,0
1804,Scallops nei_1064,BI,2014,0
1804,Scallops nei_1064,BI,2015,0
1804,Scallops nei_1064,BI,2016,0
1805,Arctic char_1052,F,2008,468
1805,Arctic char_1052,F,2009,421.1
1805,Arctic char_1052,F,2010,492
1805,Arctic char_1052,F,2011,276.49
1805,Arctic char_1052,F,2012,308.9
1805,Arctic char_1052,F,2013,280.5
1805,Arctic char_1052,F,2014,285.2
1805,Arctic char_1052,F,2015,258.81
1805,Arctic char_1052,F,2016,333.4
1805,Atlantic cod_1053,F,1987,5
1805,Atlantic cod_1053,F,1988,74
1805,Atlantic cod_1053,F,1989,125
1805,Atlantic cod_1053,F,1990,555
1805,Atlantic cod_1053,F,1991,0
1805,Atlantic cod_1053,F,1992,232
1805,Atlantic cod_1053,F,1993,367
1805,Atlantic cod_1053,F,1994,569
1805,Atlantic cod_1053,F,1995,284
1805,Atlantic cod_1053,F,1996,191
1805,Atlantic cod_1053,F,1997,304
1805,Atlantic cod_1053,F,1998,199
1805,Atlantic cod_1053,F,1999,157
1805,Atlantic cod_1053,F,2000,169
1805,Atlantic cod_1053,F,2001,864
1805,Atlantic cod_1053,F,2002,1258
1805,Atlantic cod_1053,F,2003,2185
1805,Atlantic cod_1053,F,2004,3165
1805,Atlantic cod_1053,F,2005,7409
1805,Atlantic cod_1053,F,2006,11087
1805,Atlantic cod_1053,F,2007,11104
1805,Atlantic cod_1053,F,2008,18052
1805,Atlantic cod_1053,F,2009,20923.7
1805,Atlantic cod_1053,F,2010,21239.94
1805,Atlantic cod_1053,F,2011,15273
1805,Atlantic cod_1053,F,2012,10032.7
1805,Atlantic cod_1053,F,2013,3769.5
1805,Atlantic cod_1053,F,2014,1386
1805,Atlantic cod_1053,F,2015,4.58
1805,Atlantic cod_1053,F,2016,450.1
1805,Atlantic halibut_1054,F,2002,424
1805,Atlantic halibut_1054,F,2003,427
1805,Atlantic halibut_1054,F,2004,631
1805,Atlantic halibut_1054,F,2005,1197
1805,Atlantic halibut_1054,F,2006,1185
1805,Atlantic halibut_1054,F,2007,2308
1805,Atlantic halibut_1054,F,2008,1587
1805,Atlantic halibut_1054,F,2009,1568.1
1805,Atlantic halibut_1054,F,2010,1610
1805,Atlantic halibut_1054,F,2011,2767.21
1805,Atlantic halibut_1054,F,2012,1740.8
1805,Atlantic halibut_1054,F,2013,1385.2
1805,Atlantic halibut_1054,F,2014,1257
1805,Atlantic halibut_1054,F,2015,1243.4
1805,Atlantic halibut_1054,F,2016,1460.9
1805,Atlantic salmon_1055,F,1964,1
1805,Atlantic salmon_1055,F,1965,2
1805,Atlantic salmon_1055,F,1966,4
1805,Atlantic salmon_1055,F,1967,8
1805,Atlantic salmon_1055,F,1968,15
1805,Atlantic salmon_1055,F,1969,27
1805,Atlantic salmon_1055,F,1970,50
1805,Atlantic salmon_1055,F,1971,98
1805,Atlantic salmon_1055,F,1972,146
1805,Atlantic salmon_1055,F,1973,171
1805,Atlantic salmon_1055,F,1974,601
1805,Atlantic salmon_1055,F,1975,862
1805,Atlantic salmon_1055,F,1976,1431
1805,Atlantic salmon_1055,F,1977,2137
1805,Atlantic salmon_1055,F,1978,3540
1805,Atlantic salmon_1055,F,1979,4389
1805,Atlantic salmon_1055,F,1980,4312
1805,Atlantic salmon_1055,F,1981,8418
1805,Atlantic salmon_1055,F,1982,10695
1805,Atlantic salmon_1055,F,1983,17298
1805,Atlantic salmon_1055,F,1984,21881
1805,Atlantic salmon_1055,F,1985,29473
1805,Atlantic salmon_1055,F,1986,44831
1805,Atlantic salmon_1055,F,1987,46453
1805,Atlantic salmon_1055,F,1988,78744
1805,Atlantic salmon_1055,F,1989,111337
1805,Atlantic salmon_1055,F,1990,145990
1805,Atlantic salmon_1055,F,1991,154900
1805,Atlantic salmon_1055,F,1992,124138
1805,Atlantic salmon_1055,F,1993,155581
1805,Atlantic salmon_1055,F,1994,202459
1805,Atlantic salmon_1055,F,1995,261522
1805,Atlantic salmon_1055,F,1996,297557
1805,Atlantic salmon_1055,F,1997,332581
1805,Atlantic salmon_1055,F,1998,360806
1805,Atlantic salmon_1055,F,1999,425154
1805,Atlantic salmon_1055,F,2000,440061
1805,Atlantic salmon_1055,F,2001,436103
1805,Atlantic salmon_1055,F,2002,462495
1805,Atlantic salmon_1055,F,2003,509544
1805,Atlantic salmon_1055,F,2004,563815
1805,Atlantic salmon_1055,F,2005,586512
1805,Atlantic salmon_1055,F,2006,629888
1805,Atlantic salmon_1055,F,2007,744222
1805,Atlantic salmon_1055,F,2008,737694
1805,Atlantic salmon_1055,F,2009,862907.7
1805,Atlantic salmon_1055,F,2010,939536
1805,Atlantic salmon_1055,F,2011,1064868
1805,Atlantic salmon_1055,F,2012,1232094.9
1805,Atlantic salmon_1055,F,2013,1168324
1805,Atlantic salmon_1055,F,2014,1258355.9
1805,Atlantic salmon_1055,F,2015,1303345.8
1805,Atlantic salmon_1055,F,2016,1233619.2
1805,Blue mussel_1056,BI,1986,170
1805,Blue mussel_1056,BI,1987,127
1805,Blue mussel_1056,BI,1988,87
1805,Blue mussel_1056,BI,1989,43
1805,Blue mussel_1056,BI,1990,77
1805,Blue mussel_1056,BI,1991,0
1805,Blue mussel_1056,BI,1992,0
1805,Blue mussel_1056,BI,1993,0
1805,Blue mussel_1056,BI,1994,542
1805,Blue mussel_1056,BI,1995,388
1805,Blue mussel_1056,BI,1996,184
1805,Blue mussel_1056,BI,1997,502
1805,Blue mussel_1056,BI,1998,309
1805,Blue mussel_1056,BI,1999,662
1805,Blue mussel_1056,BI,2000,852
1805,Blue mussel_1056,BI,2001,920
1805,Blue mussel_1056,BI,2002,2557
1805,Blue mussel_1056,BI,2003,1829
1805,Blue mussel_1056,BI,2004,3747
1805,Blue mussel_1056,BI,2005,4885
1805,Blue mussel_1056,BI,2006,3714
1805,Blue mussel_1056,BI,2007,2661
1805,Blue mussel_1056,BI,2008,2034
1805,Blue mussel_1056,BI,2009,1649.1
1805,Blue mussel_1056,BI,2010,1930
1805,Blue mussel_1056,BI,2011,1742.46
1805,Blue mussel_1056,BI,2012,1966.9
1805,Blue mussel_1056,BI,2013,2328.44
1805,Blue mussel_1056,BI,2014,1983.3
1805,Blue mussel_1056,BI,2015,2731.03
1805,Blue mussel_1056,BI,2016,2176.4
1805,Chars nei_1057,F,1982,7
1805,Chars nei_1057,F,1983,9
1805,Chars nei_1057,F,1984,3
1805,Chars nei_1057,F,1985,2
1805,Chars nei_1057,F,1986,2
1805,Chars nei_1057,F,1987,1
1805,Chars nei_1057,F,1988,7
1805,Chars nei_1057,F,1989,40
1805,Chars nei_1057,F,1990,161
1805,Chars nei_1057,F,1991,150
1805,Chars nei_1057,F,1992,150
1805,Chars nei_1057,F,1993,200
1805,Chars nei_1057,F,1994,262
1805,Chars nei_1057,F,1995,273
1805,Chars nei_1057,F,1996,221
1805,Chars nei_1057,F,1997,350
1805,Chars nei_1057,F,1998,189
1805,Chars nei_1057,F,1999,498
1805,Chars nei_1057,F,2000,282
1805,Chars nei_1057,F,2001,318
1805,Chars nei_1057,F,2002,319
1805,Chars nei_1057,F,2003,272
1805,Chars nei_1057,F,2004,365
1805,Chars nei_1057,F,2005,365
1805,Chars nei_1057,F,2006,881
1805,Chars nei_1057,F,2007,394
1805,Chars nei_1057,F,2008,0
1805,Chars nei_1057,F,2009,0
1805,Chars nei_1057,F,2010,0
1805,Chars nei_1057,F,2011,0
1805,Chars nei_1057,F,2012,0
1805,Chars nei_1057,F,2013,0
1805,Chars nei_1057,F,2014,0
1805,Chars nei_1057,F,2015,0
1805,Chars nei_1057,F,2016,0
1805,European flat oyster_1058,BI,1986,4
1805,European flat oyster_1058,BI,1987,5
1805,European flat oyster_1058,BI,1988,5
1805,European flat oyster_1058,BI,1989,6
1805,European flat oyster_1058,BI,1990,4
1805,European flat oyster_1058,BI,1991,0
1805,European flat oyster_1058,BI,1992,0
1805,European flat oyster_1058,BI,1993,0
1805,European flat oyster_1058,BI,1994,0
1805,European flat oyster_1058,BI,1995,0
1805,European flat oyster_1058,BI,1996,0
1805,European flat oyster_1058,BI,1997,0
1805,European flat oyster_1058,BI,1998,0
1805,European flat oyster_1058,BI,1999,41
1805,European flat oyster_1058,BI,2000,8
1805,European flat oyster_1058,BI,2001,3
1805,European flat oyster_1058,BI,2002,2
1805,European flat oyster_1058,BI,2003,2
1805,European flat oyster_1058,BI,2004,3
1805,European flat oyster_1058,BI,2005,2
1805,European flat oyster_1058,BI,2006,1
1805,European flat oyster_1058,BI,2007,4
1805,European flat oyster_1058,BI,2008,3.3
1805,European flat oyster_1058,BI,2009,3.75
1805,European flat oyster_1058,BI,2010,2
1805,European flat oyster_1058,BI,2011,2
1805,European flat oyster_1058,BI,2012,2
1805,European flat oyster_1058,BI,2013,5.04
1805,European flat oyster_1058,BI,2014,4.3
1805,European flat oyster_1058,BI,2015,9.91
1805,European flat oyster_1058,BI,2016,11.4
1805,Finfishes nei_1059,F,1994,287
1805,Finfishes nei_1059,F,1995,444
1805,Finfishes nei_1059,F,1996,397
1805,Finfishes nei_1059,F,1997,585
1805,Finfishes nei_1059,F,1998,823
1805,Finfishes nei_1059,F,1999,662
1805,Finfishes nei_1059,F,2000,1141
1805,Finfishes nei_1059,F,2001,754
1805,Finfishes nei_1059,F,2002,663
1805,Finfishes nei_1059,F,2003,1229
1805,Finfishes nei_1059,F,2004,1608
1805,Finfishes nei_1059,F,2005,2549
1805,Finfishes nei_1059,F,2006,2798
1805,Finfishes nei_1059,F,2007,3365
1805,Finfishes nei_1059,F,2008,3240
1805,Finfishes nei_1059,F,2009,218.1
1805,Finfishes nei_1059,F,2010,256
1805,Finfishes nei_1059,F,2011,237
1805,Finfishes nei_1059,F,2012,273.1
1805,Finfishes nei_1059,F,2013,191
1805,Finfishes nei_1059,F,2014,211.5
1805,Finfishes nei_1059,F,2015,206.34
1805,Finfishes nei_1059,F,2016,228.5
1805,Great Atlantic scallop_1060,BI,2009,7.7
1805,Great Atlantic scallop_1060,BI,2010,10
1805,Great Atlantic scallop_1060,BI,2011,12.74
1805,Great Atlantic scallop_1060,BI,2012,21
1805,Great Atlantic scallop_1060,BI,2013,23.01
1805,Great Atlantic scallop_1060,BI,2014,12.92
1805,Great Atlantic scallop_1060,BI,2015,20.61
1805,Great Atlantic scallop_1060,BI,2016,11.5
1805,Marine crustaceans nei_1061,CRUST,2002,18
1805,Marine crustaceans nei_1061,CRUST,2003,2
1805,Marine crustaceans nei_1061,CRUST,2004,21
1805,Marine crustaceans nei_1061,CRUST,2005,14
1805,Marine crustaceans nei_1061,CRUST,2006,30
1805,Marine crustaceans nei_1061,CRUST,2007,30
1805,Marine crustaceans nei_1061,CRUST,2008,11
1805,Marine crustaceans nei_1061,CRUST,2009,67.8
1805,Marine crustaceans nei_1061,CRUST,2010,59
1805,Marine crustaceans nei_1061,CRUST,2011,169.44
1805,Marine crustaceans nei_1061,CRUST,2012,10.8
1805,Marine crustaceans nei_1061,CRUST,2013,6.79
1805,Marine crustaceans nei_1061,CRUST,2014,15.2
1805,Marine crustaceans nei_1061,CRUST,2015,11.42
1805,Marine crustaceans nei_1061,CRUST,2016,13.5
1805,Pacific cupped oyster_1062,BI,1986,1
1805,Pacific cupped oyster_1062,BI,1987,1
1805,Pacific cupped oyster_1062,BI,1988,0.1
1805,Pacific cupped oyster_1062,BI,1989,0.1
1805,Pacific cupped oyster_1062,BI,1990,0.1
1805,Pacific cupped oyster_1062,BI,1991,0.1
1805,Pacific cupped oyster_1062,BI,1992,0.1
